CARMA,Name,Name,Name,Name,Fueltype,Fueltype,Fueltype,Fueltype,Technology,Technology,Technology,Technology,Set,Set,Set,Set,Country,Country,Country,Country,Capacity,Capacity,Capacity,Capacity,Efficiency,Efficiency,Efficiency,Efficiency,Duration,Duration,Duration,Duration,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,StorageCapacity_MWh,DateIn,DateIn,DateIn,DateIn,DateRetrofit,DateRetrofit,DateRetrofit,DateRetrofit,DateMothball,DateMothball,DateMothball,DateMothball,DateOut,DateOut,DateOut,DateOut,lat,lat,lat,lat,lon,lon,lon,lon,EIC,EIC,EIC,EIC,projectID,projectID,projectID,projectID
,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC,CARMA,ENTSOE,GEO,JRC
id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,Raasakka,,,Raasakka,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Finland,,,Finland,50.47046746992852,,,64.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,65.4666667,,,65.32305600000001,27.516666700000002,,,25.358333,[nan],,,[nan],['CARMA36346'],nan,nan,['H710']
2550,Racaciuni,,,Racaciuni,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Romania,,,Romania,38.810049123427795,,,45.0,,,,,0.0,,,0.0,0.0,,,103.7,0.0,,,29.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.337083,,,,27.04625,[nan],,,[nan],['CARMA36365'],nan,nan,['H909']
2551,Racova,,,Racova,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Romania,,,Romania,20.014150893247518,,,23.0,,,,,0.0,,,0.0,0.0,,,8.66,0.0,,,20.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.695417,,,,26.712916999999997,[nan],,,[nan],['CARMA36374'],nan,nan,['H1322']
2552,Rain,,,Rain,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,9.746021304537921,,,10.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,48.6833333,,,48.692383,10.9,,,10.897786,[nan],,,[nan],['CARMA36460'],nan,nan,['H1721']
2553,Ramnicu valcea,,,Ramnicu valcea,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Romania,,,Romania,40.028301786495035,,,46.0,,,,,0.0,,,0.0,0.0,,,19.0,0.0,,,34.0,0.0,,,0.0,,,,,,,,,,,,,,,,,45.1,,,45.120416999999996,24.3666667,,,24.375417000000002,[nan],,,[nan],['CARMA36552'],nan,nan,['H894']
2554,Ramsele,,,Ramsele,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Sweden,,,Sweden,136.65749247956768,,,150.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,63.55,,,63.54198100000001,16.4833333,,,16.45496,"[nan, nan]",,,[nan],"['CARMA36564', 'CARMA36565']",nan,nan,['H336']
2555,Ramstaddal,,,Ramstaddal,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,1.0268129588709596,,,1.2,,,,,0.0,,,624.3750000000001,0.0,,,0.81,0.0,,,380.0,0.0,,,749.2500000000001,,,,,,,,,,,,,,,,,,,,62.39862900000001,,,,6.8005119999999994,[nan],,,[nan],['CARMA36572'],nan,nan,['N512']
2556,Ranconniere,,,Rançonnière,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,1.3922887577911318,,,2.8,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.723758623900004,,,,7.44705782942999,[nan],,,[nan],['CARMA60919'],nan,nan,['H2148']
2557,Randi,,,Randi,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Sweden,,,Sweden,78.31624262575116,,,86.0,,,,,0.0,,,0.0,0.0,,,98.0,0.0,,,20.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,66.706406,,,,19.516481,[nan],,,[nan],['CARMA36600'],nan,nan,['H590']
2558,Publino,,,Edison publino altoadda,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Italy,,,Italy,1.8360807993370547,,,2.0,,,,,0.0,,,0.0,0.0,,,5.0,0.0,,,342.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.149994,,,46.150244,9.814548,,,9.818458999999999,[nan],,,[nan],['CARMA35905'],nan,nan,['H3423']
2559,Proaza,,,Proaza,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,41.76866273373395,,,48.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,43.251775,,,43.259997999999996,-6.016333,,,-6.007000000000001,[nan],,,[nan],['CARMA35816'],nan,nan,['H873']
2560,Prittriching,,,Prittriching,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,11.277538938108167,,,12.1,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,48.2,,,48.21062,10.916666699999999,,,10.904933,[nan],,,[nan],['CARMA35811'],nan,nan,['H1655']
2561,Prada,,,Prada,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,57.77998344833197,,,66.0,,,,,0.0,,,0.0,0.0,,,122.0,0.0,,,664.8,0.0,,,0.0,,,,,,,,,,,,,,,,,42.316743,,,42.311001,-7.027391000000001,,,-7.041,[nan],,,[nan],['CARMA35649'],nan,nan,['H687']
2562,Polswerke,,,Pöls,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Austria,,,Austria,2.688857663484123,,,2.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,47.217744,,,,14.599075,[nan],,,[nan],['CARMA35136'],nan,nan,['H2195']
2563,Popina laka,,,Popina laka,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Bulgaria,,,Bulgaria,19.14397041962806,,,21.5,,,,,0.0,,,0.0,0.0,,,0.046,0.0,,,532.0,0.0,,,0.0,,,,,,,,,,,,,,,,,41.5666667,,,41.65627,23.283333300000002,,,23.3754,[nan],,,[nan],['CARMA35296'],nan,nan,['H3333']
2564,Porsa,,,Nedre porsa,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,7.561868315753084,,,12.8,,,,,0.0,,,1876.875,0.0,,,52.0,0.0,,,215.0,0.0,,,24024.0,,,,,,,,,,,,,,,,,70.4027778,,,70.401409,23.63,,,23.627291,[nan],,,[nan],['CARMA35339'],nan,nan,['N279']
2565,Portas,,,Portas las,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,0.41768662733733947,,,233.0,,,,,0.0,,,3.888412017167382,0.0,,,536.0,0.0,,,141.0,0.0,,,906.0,,,,,,,,,,,,,,,,,,,,42.11625,,,,-7.212083,[nan],,,[nan],['CARMA24567'],nan,nan,['H192']
2566,Portodemouros,,,Portodemouros,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,75.70570120489278,,,86.0,,,,,0.0,,,906.9767441860465,0.0,,,297.0,0.0,,,48.2,0.0,,,78000.0,,,,,,,,,,,,,,,,,42.309432,,,42.855,-8.204886,,,-8.189,[nan],,,"[nan, nan]",['CARMA35491'],nan,nan,"['H1769', 'H633']"
2567,Porttipahta,,,Porttipahta,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Finland,,,Finland,30.456316576681004,,,36.0,,,,,0.0,,,0.0,0.0,,,1353.0,0.0,,,38.0,0.0,,,0.0,,,,,,,,,,,,,,,,,67.41666670000001,,,68.10875,26.6,,,26.722083,[nan],,,[nan],['CARMA35506'],nan,nan,['H1055']
2568,Pradella,,,Pradella,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Switzerland,,,Switzerland,261.05414208583716,,,300.0,,,,,0.0,,,0.0,0.0,,,164.0,0.0,,,130.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.796756,,,46.804819733900004,10.305946,,,10.331344182999901,[nan],,,[nan],['CARMA35651'],nan,nan,['H88']
2569,Prestone,,,Prestone,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Italy,,,Italy,20.466644739529634,,,23.5,,,,,0.0,,,0.0,0.0,,,1.76,0.0,,,184.93,0.0,,,0.0,,,,,,,,,,,,,,,,,46.404196,,,46.392703999999995,9.351933,,,9.353384,[nan],,,[nan],['CARMA35751'],nan,nan,['H3414']
2570,Prastforsen,,,Prästforsens krv,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Sweden,,,Sweden,5.5456601583768,,,3.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,60.674523787859,,,60.668611,17.141740322112998,,,17.076944,[nan],,,[nan],['CARMA35680'],nan,nan,['H2489']
2571,Prato leventina,,,Ri foch prato leventina,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.1566324852515023,,,0.31,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.480190595,,,,8.74753439559,[nan],,,[nan],['CARMA35687'],nan,nan,['H2465']
2572,Pravizin auli,,,Flums pravizin äuli,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.6091263315336201,,,5.77,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,47.0905787286205,,,47.086424297650005,9.34301376342773,,,9.33453839962,[nan],,,[nan],['CARMA60974'],nan,nan,['H1952']
2573,Preda,,,Preda bergün,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.7831624262575115,,,0.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.5874577735999,,,,9.778450170260001,[nan],,,[nan],['CARMA35699'],nan,nan,['H2351']
2574,Prem,,,Prem,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,18.600107623615898,,,19.2,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,47.6833333,,,47.692726,10.8,,,10.797592,[nan],,,[nan],['CARMA35712'],nan,nan,['H1415']
2575,Premadio,,,Premadio s. giacomo,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Italy,,,Italy,196.66078703799735,,,254.5,,,,,0.0,,,0.0,0.0,,,187.0,0.0,,,651.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.489007,,,46.4862865,10.294052,,,10.349270599999999,[nan],,,[nan],['CARMA35714'],nan,nan,['H3411']
2576,Rasenmuhle,,,Rasenmühle,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,0.27410684919012906,,,0.5,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,50.836000000000006,,,,10.163,[nan],,,[nan],['CARMA36697'],nan,nan,['H2639']
2577,Rasse,,,Rasse,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.6552458966354513,,,0.72,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.0166667,,,46.1813257214999,7.0166667,,,7.00920746419999,[nan],,,[nan],['CARMA61017'],nan,nan,['H2376']
2578,Rathausen,,,Rathausen,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,1.8273789946008603,,,2.1,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,47.0817753951,,,,8.3143325152,[nan],,,[nan],['CARMA36733'],nan,nan,['H2180']
2579,Riedmuhle,,,Riedmühle reichensachsen,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,0.07831624262575115,,,0.099,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,51.1833333,,,51.157262,10.066666699999999,,,9.992856,[nan],,,[nan],['CARMA37298'],nan,nan,['H2984']
2580,Retznei,,,Retznei,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Austria,,,Austria,0.7831624262575115,,,1.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.7333333,,,46.744338,15.566666699999999,,,15.570454999999999,[nan],,,[nan],['CARMA37124'],nan,nan,['H2291']
2581,Rheidol,,,Rheidol,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,United Kingdom,,,United Kingdom,34.02405651852078,,,55.975,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,52.4154823334785,,,52.4076,-4.08292293548584,,,-3.8772,"[nan, nan]",,,[nan],"['CARMA37171', 'CARMA37170']",nan,nan,['H3432a']
2582,Rheinau ch,,,Rheinau,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,32.02264142919603,,,36.8,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,47.6389102371,,,,8.601661178110001,[nan],,,[nan],['CARMA37175'],nan,nan,['H1039']
2583,Ribadelago,,,Ribadelago,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,31.291689831355683,,,35.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,42.10439966029529,,,42.123001,-6.66252136230469,,,-6.755,[nan],,,[nan],['CARMA37228'],nan,nan,['H1069']
2584,Riddes,,,Riddes,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Switzerland,,,Switzerland,242.34526190301884,,,259.565,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.1727579102142,,,46.163135412900004,7.22359657287598,,,7.2188261679,[nan],,,"[nan, nan]",['CARMA37281'],nan,nan,"['H3288', 'H2240']"
2585,Riedlingen enbw,,,Riedlingen,Bioenergy,,,Hydro,,,,Run-Of-River,PP,,,Store,Germany,,,Germany,0.09448979591836736,,,0.132,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,48.154548890683,,,48.153712,9.475579261779789,,,9.477003,[nan],,,[nan],['CARMA37297'],nan,nan,['H2918']
2586,Rijeka,,,Rijeka,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Croatia,,,Croatia,33.24089409226327,,,36.8,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,45.34305560000001,,,45.334999084472706,14.409166699999998,,,14.4519996643066,[nan],,,[nan],['CARMA37329'],nan,nan,['H1038']
2587,Rengard,,,Rengard,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Sweden,,,Sweden,31.32649705030046,,,36.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,64.9333333,,,64.933513,20.033333300000002,,,20.046481,[nan],,,[nan],['CARMA37054'],nan,nan,['H1058']
2588,Risi,,,Risi,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,2.6105414208583717,,,4.5,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,47.099754,,,47.0946783225,9.064109,,,9.05671355608,[nan],,,[nan],['CARMA60853'],nan,nan,['H2035']
2589,Ritom sbb,,,Ritom,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Switzerland,,,Switzerland,38.28794083925612,,,44.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.513609,,,46.5172567651,8.678302,,,8.67531756408,[nan],,,[nan],['CARMA37534'],nan,nan,['H922']
2590,Riureni,,,Raureni,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Romania,,,Romania,41.76866273373395,,,48.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,45.1,,,45.071415,24.3666667,,,24.361504999999998,[nan],,,[nan],['CARMA37541'],nan,nan,['H3380']
2591,Rivedal,,,Rivedal,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,2.8715955629442087,,,3.2,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,235.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,61.374426,,,,5.261655,[nan],,,[nan],['CARMA61564'],nan,nan,['N600']
2592,Robiei,,,Robieips,Hydro,,,Hydro,,,,Pumped Storage,PP,,,Store,Switzerland,,,Switzerland,142.0134532946954,,,192.0,,,,,0.0,,,33.854166666666664,0.0,,,126.0,0.0,,,338.0,0.0,,,6500.0,,,,,,,,,,,,,,,,,,,,46.464001,,,,8.546,[nan],,,[nan],['CARMA37677'],nan,nan,['H297']
2593,Rodberg,,,Rødberg,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,2.523523373496426,,,2.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,60.66,0.0,,,0.0,,,,,,,,,,,,,,,,,60.267219999999995,,,60.263113,8.94721,,,8.976154,[nan],,,[nan],['CARMA62058'],nan,nan,['N739']
2594,Reppa,,,Reppa,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,7.831624262575115,,,10.0,,,,,0.0,,,4088.0699999999997,0.0,,,30.9,0.0,,,575.0,0.0,,,40880.7,,,,,,,,,,,,,,,,,,,,66.645942,,,,13.560479,[nan],,,[nan],['CARMA37088'],nan,nan,['N249']
2595,Remsach,,,Remsach,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Austria,,,Austria,26.88857663484123,,,30.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,47.1333333,,,47.1333333,13.133333300000002,,,13.133333300000002,[nan],,,[nan],['CARMA37038'],nan,nan,['H1125']
2596,Raua,,,Raua,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,0.8701804736194573,,,1.1,,,,,0.0,,,3468.181818181818,0.0,,,5.0,0.0,,,391.7,0.0,,,3815.0,,,,,,,,,,,,,,,,,61.3333333,,,61.271742,10.1,,,10.132686999999999,[nan],,,[nan],['CARMA59033'],nan,nan,['N442']
2597,Refrain,,,Refrain,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.26105414208583716,,,12.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,47.187693823900005,,,,6.87311737174999,[nan],,,[nan],['CARMA60917'],nan,nan,['H1677']
2598,Raubergfossen,,,Raubergfossen,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,2.3842944977173133,,,2.7,,,,,0.0,,,324.4444444444444,0.0,,,6.0,0.0,,,61.5,0.0,,,875.9999999999999,,,,,,,,,,,,,,,,,,,,62.943628000000004,,,,11.107214,[nan],,,[nan],['CARMA36748'],nan,nan,['N504']
2599,Raul alb,,,Che raul alb,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Romania,,,Romania,34.80721894477829,,,41.0,,,,,0.0,,,0.0,0.0,,,17.0,0.0,,,230.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,45.156224,,,,22.410357,[nan],,,[nan],['CARMA36751'],nan,nan,['H3402']
2600,Realp,,,Realp,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.5395118936440635,,,0.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.598211001055496,,,46.5993455879,8.50281715393066,,,8.50229746755,[nan],,,[nan],['CARMA36860'],nan,nan,['H2352']
2601,Realta,,,Rabiusa realta,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,22.62469231410589,,,26.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.682594,,,46.7649113824,9.315666,,,9.41790308497,[nan],,,[nan],['CARMA36862'],nan,nan,['H1222']
2602,Rebnis,,,Rebnisjaure rebnis krv,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Sweden,,,Sweden,55.691550311645265,,,64.0,,,,,0.0,,,0.0,0.0,,,740.0,0.0,,,19.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,66.4990459999999,,,,17.107241000000002,[nan],,,[nan],['CARMA36869'],nan,nan,['H715']
2603,Reckingen,,,Reckingen,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,33.06685799753938,,,58.5,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.469893,,,47.57118357745,8.24164,,,8.33817031005,[nan],,,[nan],['CARMA36879'],nan,nan,['H754']
2604,Refsdal,,,Refsdal,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,82.49310889912455,,,90.0,,,,,0.0,,,1192.6444444444444,0.0,,,90.2,0.0,,,513.59,0.0,,,107338.0,,,,,,,,,,,,,,,,,61.033333299999995,,,61.021374,6.5833333,,,6.5676619999999994,"[nan, nan]",,,[nan],"['CARMA36959', 'CARMA36958']",nan,nan,['N101']
2605,Rempen,,,Wägital rempen,Hydro,,,Hydro,,,,Pumped Storage,PP,,,Store,Switzerland,,,Switzerland,52.210828417167434,,,66.0,,,,,0.0,,,2.121212121212121,0.0,,,0.5,0.0,,,0.0,0.0,,,140.0,,,,,,,,,,,,,,,,,47.13848,,,47.1383731791,8.897426,,,8.89757736058999,[nan],,,[nan],['CARMA37037'],nan,nan,['H686']
2606,Regueiro mao,,,Regueiro mao,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,23.668908882449237,,,27.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,42.3825770117806,,,42.342999,-7.56842136383057,,,-7.475,[nan],,,[nan],['CARMA36978'],nan,nan,['H1204']
2607,Reichenau,,,Reichenau,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,15.66324852515023,,,19.06,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.533333299999995,,,46.8377337086,9.2,,,9.44733101447,[nan],,,[nan],['CARMA36986'],nan,nan,['H1419']
2608,Reinforsen,,,Reinfossen,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,2.9586136103061547,,,3.4,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,30.0,0.0,,,0.0,,,,,,,,,,,,,,,,,66.35,,,66.34960799999999,14.333333300000001,,,14.342784,[nan],,,[nan],['CARMA36999'],nan,nan,['N544']
2609,Reinset,,,Reinset,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,3.8026886697170283,,,4.9,,,,,0.0,,,1165.7142857142858,0.0,,,10.5,0.0,,,263.6,0.0,,,5712.000000000001,,,,,,,,,,,,,,,,,60.25,,,62.804584999999996,6.5666667,,,8.502891,[nan],,,[nan],['CARMA37002'],nan,nan,['N461']
2610,Rekvatn,,,Rekvatn,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Norway,,,Norway,21.145385508952813,,,23.3,,,,,0.0,,,1421.030042918455,0.0,,,77.0,0.0,,,207.5,0.0,,,33110.0,,,,,,,,,,,,,,,,,,,,67.824218,,,,15.993795,[nan],,,[nan],['CARMA37019'],nan,nan,['N263']
2611,Remolina,,,Remolina,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Spain,,,Spain,87.01804736194573,,,83.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,42.90357,,,42.917,-5.143736,,,-5.05,[nan],,,[nan],['CARMA23867'],nan,nan,['H601']
2612,Plons,,,Plons,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,3.9158121312875576,,,4.5,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,47.045563169748704,,,47.0540573941,9.42317962646484,,,9.40001024029,[nan],,,[nan],['CARMA34966'],nan,nan,['H2034']
2613,Plancanin ewz,,,Plancanin,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.3828794083925612,,,0.5,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,46.3638966463,,,,9.71265622238,[nan],,,[nan],['CARMA34865'],nan,nan,['H2415']
2614,Piumonga,,,Piumogna dalpe,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Switzerland,,,Switzerland,0.8701804736194573,,,1.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,46.472916999999995,,,46.466563784899904,8.774936,,,8.766605896760002,[nan],,,[nan],['CARMA34828'],nan,nan,['H2300']
2615,Paclisa,,,Paclisa,Hydro,,,Hydro,,,,Reservoir,PP,,,Store,Romania,,,Romania,13.83586953054937,,,15.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,45.562186,,,,22.8975,[nan],,,[nan],['CARMA33297'],nan,nan,['H3386']
2616,Ostrovul mare,,,Ostrovu mare,Hydro,,,Hydro,,,,Run-Of-River,PP,,,Store,Romania,,,Romania,13.83586953054937,,,15.9,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,44.3738889,,,45.524151,22.5930556,,,22.859883,[nan],,,[nan],['CARMA33010'],nan,nan,['H3383']
