projectID,best_match,compound_code,formatted_address,global_code,KeywordName,lat,lon,place_name,num_results,partial_match,place_id,PlantName,place_ok,return_pos,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types,gm_lat,gm_lon,gm_url
26WIMPI-S09PNCC3,True,,"64028 Pianacce, Province of Teramo, Italy",,Pianacce,43.16478499999999,10.615772,Pianacce,1,,ChIJQetjTMa8MRMRNs9phArFUOM,Pianacce,True,1,2,places,OK,"Pianacce, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",42.5561309,14.0867022,https://www.google.com/maps/place/?q=place_id:ChIJQetjTMa8MRMRNs9phArFUOM
26WIMPI-S09PNCNI,True,,"53025 Piancastagnaio, Province of Siena, Italy",,Piancastagnaio,42.8500321,11.6866772,Piancastagnaio,1,,ChIJrUAg3XQVKRMRmlQFYqvHrRs,Piancastagnaio,True,1,2,places,OK,"Piancastagnaio, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",42.8500321,11.6866772,https://www.google.com/maps/place/?q=place_id:ChIJrUAg3XQVKRMRmlQFYqvHrRs
26WIMPI-S09P5NC5,True,,"53025 Piancastagnaio, Province of Siena, Italy",,Piancastagnaio,42.8500321,11.6866772,Piancastagnaio,1,,ChIJrUAg3XQVKRMRmlQFYqvHrRs,Piancastagnaio,True,1,2,places,OK,"Piancastagnaio, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",42.8500321,11.6866772,https://www.google.com/maps/place/?q=place_id:ChIJrUAg3XQVKRMRmlQFYqvHrRs
16WPICOTE------0,True,9JHX+89 Bemposta,Río Duero,8CHM9JHX+89,Picote,41.400112,-6.3704778,Picote Dam,1,,ChIJd6YPrPFeOQ0Rzo-ttdwjdxs,Picote,True,1,1,places,OK,"Picote hydroelectric dam, Portugal",2/2/2021 17:09,0.75,"['tourist_attraction', 'point_of_interest', 'establishment']",41.3783596,-6.3515735,https://www.google.com/maps/place/?q=place_id:ChIJd6YPrPFeOQ0Rzo-ttdwjdxs
17W100P100P0289W,True,,"48800 Pied-de-Borne, France",,Pied Borne,,,Pied-de-Borne,1,,ChIJ7b1HiuCRtBIRYKdpFiGIBwQ,Pied De Borne,True,1,2,places,OK,"Pied Borne, France",2/2/2021 17:09,0.8695652173913043,"['locality', 'political']",44.475285,3.984923,https://www.google.com/maps/place/?q=place_id:ChIJ7b1HiuCRtBIRYKdpFiGIBwQ
26WIMPI-S01PDMCO,True,,"28885 Piedimulera, Province of Verbano-Cusio-Ossola, Italy",,Piedimulera,46.02110510000001,8.2573677,Piedimulera,1,,ChIJmYoqQjX6hUcRMKuhRslPK6k,Piedimulera,True,1,2,places,OK,"Piedimulera, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",46.0211051,8.2573677,https://www.google.com/maps/place/?q=place_id:ChIJmYoqQjX6hUcRMKuhRslPK6k
17W100P100P03299,True,,"67290 La Petite-Pierre, France",,Pierre,,,La Petite-Pierre,1,,ChIJgfrfbhAhlEcRjfkqjA0g6G4,Saint Pierre,True,1,2,places,OK,"Pierre, France",2/2/2021 17:09,0.5454545454545454,"['locality', 'political']",48.85759,7.320224,https://www.google.com/maps/place/?q=place_id:ChIJgfrfbhAhlEcRjfkqjA0g6G4
44W-T-YT-000016D,True,MPQF+9M Jakobstad,"Korsmosståget 29, 68600 Jakobstad",9GM4MPQF+9M,Pietarsaari,63.6744036,22.696608800000003,"Cramo Finland Oy, Pietarsaari",14,,ChIJx8QWx6lCh0YRxU5MCaqL2gM,Pietarsaari,True,4,1,places,OK,"Pietarsaari power station, Finland",2/2/2021 17:09,0.5641025641025641,"['point_of_interest', 'establishment']",63.688475,22.724248,https://www.google.com/maps/place/?q=place_id:ChIJx8QWx6lCh0YRxU5MCaqL2gM
26WIMPI-S10PTRFC,True,,"87050 Pietrafitta, Province of Cosenza, Italy",,Pietrafitta,39.256106700000004,16.3434358,Pietrafitta,1,,ChIJZb7rHteRPxMRv5DMRmriowQ,Pietrafitta,True,1,2,places,OK,"Pietrafitta, Italy",2/2/2021 17:09,1.0,"['administrative_area_level_3', 'political']",39.2561067,16.3434358,https://www.google.com/maps/place/?q=place_id:ChIJZb7rHteRPxMRv5DMRmriowQ
26WIMPI-S01PTRRQ,True,,"12010 Pietraporzio, Province of Cuneo, Italy",,Pietraporzio,44.3432404,7.035860799999999,Pietraporzio,1,,ChIJKzsKBjrjzBIRMMvFMWE56GM,Pietraporzio,True,1,2,places,OK,"Pietraporzio, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",44.3432404,7.0358608,https://www.google.com/maps/place/?q=place_id:ChIJKzsKBjrjzBIRMMvFMWE56GM
26WIMPI-S03SDPTS,True,,"24015 San Pietro D'orzo Province of Bergamo, Italy",,Pietro Orzio,,,San Pietro D'orzo,1,,ChIJc4nCky_5g0cRRmvaOryZzjE,S Pietro Orzio,True,1,2,places,OK,"Pietro Orzio, Italy",2/2/2021 17:09,0.7586206896551724,"['locality', 'political']",45.8854353,9.6631594,https://www.google.com/maps/place/?q=place_id:ChIJc4nCky_5g0cRRmvaOryZzjE
26WIMPI-S01PVVR6,True,,"28886 Pieve Vergonte, Province of Verbano-Cusio-Ossola, Italy",,Pieve Vergonte,,,Pieve Vergonte,1,,ChIJsygryn_7hUcRoHw-R33mBQQ,Pieve Vergonte,True,1,2,places,OK,"Pieve Vergonte, Italy",2/2/2021 17:09,1.0,"['administrative_area_level_3', 'political']",45.9760028,8.2829063,https://www.google.com/maps/place/?q=place_id:ChIJsygryn_7hUcRoHw-R33mBQQ
26WIMPI-S09ELTTI,True,"WGHG+57 Piombino, Province of Livorno","Viale della Repubblica, 62, 57025 Piombino LI",8FJGWGHG+57,Piombino,42.9256335,10.5258891,Enel Points of Piombino,1,,ChIJeRGEXfwj1hIR4ciaT9RKyrw,Piombino,True,1,1,places,OK,"Piombino gas-fired power station, Italy",2/2/2021 17:09,0.5161290322580645,"['point_of_interest', 'establishment']",42.9279255,10.5256494,https://www.google.com/maps/place/?q=place_id:ChIJeRGEXfwj1hIR4ciaT9RKyrw
26WIMPI-S14PZZNZ,True,,"86071 Pizzone, Province of Isernia, Italy",,Pizzone,41.6750756,14.036845399999999,Pizzone,1,,ChIJ4S9BOJSdOhMR0amDEnAdrkI,Pizzone,True,1,2,places,OK,"Pizzone, Italy",2/2/2021 17:09,1.0,"['locality', 'political']",41.6750756,14.0368454,https://www.google.com/maps/place/?q=place_id:ChIJ4S9BOJSdOhMR0amDEnAdrkI
19W0000000002345,True,,"Bielańska 12, 00-085 Warszawa, Poland",,Pkn Orlen,,,PKN ORLEN SA,1,,ChIJOxJvgWTMHkcRx395NOXFuxI,Pkn Orlen,True,1,5,find_place,OK,"Pkn, Poland",2/2/2021 17:09,0.8571428571428571,"['point_of_interest', 'establishment']",52.2451673,21.0050381,https://www.google.com/maps/place/?q=place_id:ChIJOxJvgWTMHkcRx395NOXFuxI
29WYISNPLASTIRAF,True,,"Lake Plastiras, Plastiras 430 67",,Plastiras,39.297222,21.7525,Lake Plastiras,1,,ChIJx3-L38guWRMRk9qSY71syWs,Plastiras,True,1,1,places,OK,"Plastiras hydroelectric dam, Greece",2/2/2021 17:10,0.7826086956521741,"['natural_feature', 'establishment']",39.297222,21.7525,https://www.google.com/maps/place/?q=place_id:ChIJx3-L38guWRMRk9qSY71syWs
29WYISPLATANOVRH,True,,"Platanovrisi 660 37, Greece",,Platanovrysi,38.1359122,21.760912899999997,Platanovrisi,1,,ChIJTZWyZ_8crBQRs4-fdzR56RA,Platanovrysi,True,1,2,places,OK,"Platanovrysi, Greece",2/2/2021 17:10,0.9166666666666666,"['locality', 'political']",41.1678261,24.382306,https://www.google.com/maps/place/?q=place_id:ChIJTZWyZ_8crBQRs4-fdzR56RA
22WPLATEX000208N,True,59RJ+WJ Froidchapelle,"Route de la Plate Taille 99, 6440 Froidchapelle",9F2659RJ+WJ,Plate Taille,,,Les Lacs de l'Eau d'Heure,1,,ChIJ5Rxp92YZwkcRazfXX9nYzZU,Plate Taille T,True,1,1,places,OK,"Plate Taille T hydroelectric dam, Belgium",2/2/2021 17:10,0.4137931034482759,"['tourist_attraction', 'point_of_interest', 'establishment']",50.192293,4.381595,https://www.google.com/maps/place/?q=place_id:ChIJ5Rxp92YZwkcRazfXX9nYzZU
15WPLOOP-----PPL,False,,,,Ploop,,,,0,,,Ploop,False,0,4,places,ZERO,"Ploop, Hungary",2/2/2021 17:10,0.0,[],,,
16WPOCINHO-----S,True,4VMP+X8 Vila Nova de Foz Côa,Vila Nova de Foz Côa,8CHJ4VMP+X8,Pocinho,41.1296104,-7.1235678999999985,Barragem do Pocinho,2,,ChIJF0QS2Ul_Ow0RXHv5f2eXX5c,Pocinho,True,1,1,places,OK,"Pocinho hydroelectric dam, Portugal",2/2/2021 17:10,0.5384615384615384,"['point_of_interest', 'establishment']",41.1349186,-7.1141658,https://www.google.com/maps/place/?q=place_id:ChIJF0QS2Ul_Ow0RXHv5f2eXX5c
29WYISPOLYFYTO-O,True,,"Polyfyto 504 00, Greece",,Polyfyto,40.3176717,22.118600100000002,Polyfyto,1,,ChIJ9ULZ178mWBMR_af-48YcoUA,Polyfyto,True,1,2,places,OK,"Polyfyto, Greece",2/2/2021 17:10,1.0,"['locality', 'political']",40.3176717,22.1186001,https://www.google.com/maps/place/?q=place_id:ChIJ9ULZ178mWBMR_af-48YcoUA
19W000000000168T,True,,"Pomorzany, Szczecin, Poland",,Pomorzany,53.39894820000001,14.533939199999999,Pomorzany,1,,ChIJE2DjPOoIqkcRNGS-pSuY9R8,Pomorzany,True,1,2,places,OK,"Pomorzany, Poland",2/2/2021 17:10,1.0,"['neighborhood', 'political']",53.3989482,14.5339392,https://www.google.com/maps/place/?q=place_id:ChIJE2DjPOoIqkcRNGS-pSuY9R8
26WIMPI-S12PNTCO,True,,"03037 Pontecorvo, Province of Frosinone, Italy",,Pontecorvo,41.4545679,13.6637674,Pontecorvo,1,,ChIJi2ebHPa2OhMRnaFdyxxHNiM,Pontecorvo,True,1,2,places,OK,"Pontecorvo, Italy",2/2/2021 17:10,1.0,"['locality', 'political']",41.4545679,13.6637674,https://www.google.com/maps/place/?q=place_id:ChIJi2ebHPa2OhMRnaFdyxxHNiM
26WIMPI-S12PNTM4,False,,,,Pontefiume,41.2295283,16.0198468,,0,,,Pontefiume,False,0,4,places,ZERO,"Pontefiume, Italy",2/2/2021 17:10,0.0,[],,,
47W000000000355C,True,,"Poolbeg, Dublin",,Poolbeg,53.3396047,-6.1898209999999985,Poolbeg,4,,ChIJmQXovhUPZ0gRDLhRygz9R7U,Poolbeg,True,4,1,places,OK,"Poolbeg gas-fired power station, Ireland",2/2/2021 17:10,1.0,"['natural_feature', 'establishment']",53.3400477,-6.1877962,https://www.google.com/maps/place/?q=place_id:ChIJmQXovhUPZ0gRDLhRygz9R7U
47W000000000168B,True,,"Poolbeg, Dublin",,Poolbeg,53.3396047,-6.1898209999999985,Poolbeg,4,,ChIJmQXovhUPZ0gRDLhRygz9R7U,Poolbeg,True,4,1,places,OK,"Poolbeg gas-fired power station, Ireland",2/2/2021 17:10,1.0,"['natural_feature', 'establishment']",53.3400477,-6.1877962,https://www.google.com/maps/place/?q=place_id:ChIJmQXovhUPZ0gRDLhRygz9R7U
26WIMPI-S09CPLR3,True,,"55016 Porcari, Province of Lucca, Italy",,Porcari,43.841981,10.617661199999999,Porcari,1,,ChIJ6f5gk6aA1RIRaXU5APPgE5M,Porcari,True,1,2,places,OK,"Porcari, Italy",2/2/2021 17:10,1.0,"['locality', 'political']",43.841981,10.6176612,https://www.google.com/maps/place/?q=place_id:ChIJ6f5gk6aA1RIRaXU5APPgE5M
17W100P100P0251K,True,XQ95+P3 Porcheville,78440 Porcheville,8FW3XQ95+P3,Porcheville,48.971683,1.7767130000000002,Centrale thermique Porcheville,2,,ChIJrdXkgvGV5kcRcEuXG-bC37M,Porcheville,True,1,1,places,OK,"Porcheville power station, France",2/2/2021 17:10,0.7857142857142857,"['point_of_interest', 'establishment']",48.9692743,1.75768,https://www.google.com/maps/place/?q=place_id:ChIJrdXkgvGV5kcRcEuXG-bC37M
17W100P100P0253G,True,XQ95+P3 Porcheville,78440 Porcheville,8FW3XQ95+P3,Porcheville,48.971683,1.7767130000000002,Centrale thermique Porcheville,2,,ChIJrdXkgvGV5kcRcEuXG-bC37M,Porcheville,True,1,1,places,OK,"Porcheville power station, France",2/2/2021 17:10,0.7857142857142857,"['point_of_interest', 'establishment']",48.9692743,1.75768,https://www.google.com/maps/place/?q=place_id:ChIJrdXkgvGV5kcRcEuXG-bC37M
17W100P100P0252I,True,XQ95+P3 Porcheville,78440 Porcheville,8FW3XQ95+P3,Porcheville,48.971683,1.7767130000000002,Centrale thermique Porcheville,2,,ChIJrdXkgvGV5kcRcEuXG-bC37M,Porcheville,True,1,1,places,OK,"Porcheville power station, France",2/2/2021 17:10,0.7857142857142857,"['point_of_interest', 'establishment']",48.9692743,1.75768,https://www.google.com/maps/place/?q=place_id:ChIJrdXkgvGV5kcRcEuXG-bC37M
17W100P100P0254E,True,XQ95+P3 Porcheville,78440 Porcheville,8FW3XQ95+P3,Porcheville,48.971683,1.7767130000000002,Centrale thermique Porcheville,2,,ChIJrdXkgvGV5kcRcEuXG-bC37M,Porcheville,True,1,1,places,OK,"Porcheville power station, France",2/2/2021 17:10,0.7857142857142857,"['point_of_interest', 'establishment']",48.9692743,1.75768,https://www.google.com/maps/place/?q=place_id:ChIJrdXkgvGV5kcRcEuXG-bC37M
46WPU0000000028N,True,,"Porjus Hydroelectric Power Station, 982 60 Porjus",,Porjus,66.9592437,19.821773,Porjus Hydroelectric Power Station,1,,ChIJW357erUL10URAQGCbClqJLw,Porjus,True,1,1,places,OK,"Porjus hydroelectric dam, Sweden",2/2/2021 17:10,1.0,['premise'],66.961944,19.804167,https://www.google.com/maps/place/?q=place_id:ChIJW357erUL10URAQGCbClqJLw
46WPU0000000036O,True,CMH2+JX Avaudden,960 30 Vuollerim,9GR2CMH2+JX,Porsi,66.46534270000001,20.641837699999996,Porsi Power Plant,1,,ChIJbQVSTDNH1kURbjZRkbzdYwY,Porsi,True,1,1,places,OK,"Porsi hydroelectric dam, Sweden",2/2/2021 17:10,0.625,"['point_of_interest', 'establishment']",66.429073,20.6524793,https://www.google.com/maps/place/?q=place_id:ChIJbQVSTDNH1kURbjZRkbzdYwY
26WIMPI-S11PRRTN,True,,"Porta Romana, 20135 Milan, Metropolitan City of Milan, Italy",,Ascoli Porta Romana,,,Porta Romana,1,,ChIJVWGetCbEhkcR7-3Pjhpvs1k,Ascoli Porta Romana,True,1,2,places,OK,"Porta Romana, Italy",2/2/2021 17:10,0.7741935483870968,"['neighborhood', 'political']",45.4544252,9.2101169,https://www.google.com/maps/place/?q=place_id:ChIJVWGetCbEhkcR7-3Pjhpvs1k
30W-CHE-PDF1---A,True,,"Baia de Fier 217030, Romania",,Portile Fier,,,Baia de Fier,1,,ChIJo53l6USeTUcRpyG5XMP_C2E,Portile De Fier,True,1,5,find_place,OK,"Fier, Romania",2/2/2021 17:10,0.5833333333333334,"['locality', 'political']",45.1753179,23.7644667,https://www.google.com/maps/place/?q=place_id:ChIJo53l6USeTUcRpyG5XMP_C2E
30W-CHE-PDF2---5,True,,"Baia de Fier 217030, Romania",,Portile Fier,,,Baia de Fier,1,,ChIJo53l6USeTUcRpyG5XMP_C2E,Portile De Fier,True,1,5,find_place,OK,"Fier, Romania",2/2/2021 17:10,0.5833333333333334,"['locality', 'political']",45.1753179,23.7644667,https://www.google.com/maps/place/?q=place_id:ChIJo53l6USeTUcRpyG5XMP_C2E
26WIMPI-S09PRTF4,True,"R837+J8 Portoferraio, Province of Livorno","Via della Ferriera, 40, 57037 Portoferraio LI",8FJGR837+J8,Portoferraio,42.8108565,10.3211801,Centrale Enel Portoferraio,14,,ChIJyyiZAo021hIR-Jv9KvjKh4Y,Portoferraio,True,1,1,places,OK,"Portoferraio power station, Italy",2/2/2021 17:10,0.631578947368421,"['point_of_interest', 'establishment']",42.8040602,10.313331,https://www.google.com/maps/place/?q=place_id:ChIJyyiZAo021hIR-Jv9KvjKh4Y
26WIMPI-S03PRTTC,True,,"07046 Porto Torres, Province of Sassari, Italy",,Portotorre,40.8333682,8.402292899999999,Porto Torres,1,,ChIJ_fNER-iC3BIR4EkQyxW-CAQ,Portotorre,True,1,2,places,OK,"Portotorre, Italy",2/2/2021 17:10,0.9090909090909092,"['administrative_area_level_3', 'political']",40.8283713,8.3417006,https://www.google.com/maps/place/?q=place_id:ChIJ_fNER-iC3BIR4EkQyxW-CAQ
19W000000000247X,True,Q6H6+RR Międzybrodzie Bialskie,34-312 Międzybrodzie Bialskie,8FXXQ6H6+RR,Porąbka Żar,,,PGE Energia Odnawialna S.A. o ZEW Porąbka Żar,1,,ChIJAX1BlUqcFkcRqJqUqsrfs5I,Porąbka Żar,True,1,1,places,OK,"Porąbka Żar hydroelectric dam, Poland",2/2/2021 17:10,0.4,"['tourist_attraction', 'point_of_interest', 'establishment']",49.77958,19.2120064,https://www.google.com/maps/place/?q=place_id:ChIJAX1BlUqcFkcRqJqUqsrfs5I
26WIMPI-S03PCSCZ,False,,"Poschiavino, 7710 Poschiavo, Switzerland",,Poschiavino,,,Poschiavino,1,,ChIJ43D2_e52g0cR_N1K0rO5lWA,Poschiavino Le,False,1,4,places,BUST,"Poschiavino, Italy",2/2/2021 17:10,1.0,"['natural_feature', 'establishment']",46.4340946,10.0516886,https://www.google.com/maps/place/?q=place_id:ChIJ43D2_e52g0cR_N1K0rO5lWA
17W100P100P0290A,True,3Q5C+V2 Saint-Victor-et-Melvieu,"D200, 12400 Saint-Victor-et-Melvieu",8FP43Q5C+V2,Pouget,43.59246599999999,3.523704,Le Pouget,1,,ChIJbb1aUFIVshIRcWFlT7ecGMY,Pouget,True,1,1,places,OK,"Pouget hydroelectric dam, France",2/2/2021 17:10,0.8,"['point_of_interest', 'establishment']",44.0597008,2.7700052,https://www.google.com/maps/place/?q=place_id:ChIJbb1aUFIVshIRcWFlT7ecGMY
29WYISPOURNARIIO,True,52PC+CP Arta,"Unnamed Road, Arta 471 00",8GF352PC+CP,Pournari,39.7743331,22.575228600000003,Pournari dam,1,,ChIJDyNR90cDXBMRAzBFZnGYtP8,Pournari,True,1,1,places,OK,"Pournari hydroelectric dam, Greece",2/2/2021 17:10,0.8,"['point_of_interest', 'establishment']",39.1861148,21.021856,https://www.google.com/maps/place/?q=place_id:ChIJDyNR90cDXBMRAzBFZnGYtP8
19W0000000001519,True,C8PP+4P Połaniec,"Zawada 26, 28-230 Połaniec",9G23C8PP+4P,Połaniec,50.43302,21.28065,ENGIE Energia Polska S.A Elektrownia Połaniec,1,,ChIJhRFA8SFdPUcRlxLjGioEu6c,Połaniec,True,1,1,places,OK,"Połaniec coal-fired power station, Poland",2/2/2021 17:10,0.4848484848484849,"['point_of_interest', 'establishment']",50.4353749,21.3367796,https://www.google.com/maps/place/?q=place_id:ChIJhRFA8SFdPUcRlxLjGioEu6c
19W000000000165Z,True,,28-230 Połaniec,,Połaniec Pasywna,,,Połaniec,2,,ChIJfdODgv1cPUcRfurzI5draGw,Połaniec Pasywna,True,2,1,places,OK,"Połaniec Pasywna power station, Poland",2/2/2021 17:10,0.6666666666666666,"['locality', 'political']",50.43302,21.28065,https://www.google.com/maps/place/?q=place_id:ChIJfdODgv1cPUcRfurzI5draGw
24WV--PBA------A,True,55H3+7M Bratislava,"PPC Energy, a.s, Magnetová 12, 831 04 Bratislava",8FWV55H3+7M,Ppc Bratislava,,,"PPC Energy, Veolia Energia",1,,ChIJwbvMAeSPbEcRJZqX1xemj4M,Ppc Bratislava,True,1,1,places,OK,"Ppc Bratislava gas-fired power station, Slovakia",2/2/2021 17:10,0.4745762711864407,"['point_of_interest', 'establishment']",48.1782415,17.1541958,https://www.google.com/maps/place/?q=place_id:ChIJwbvMAeSPbEcRJZqX1xemj4M
17W100P100P02918,True,,"Pragnères, 65120 Gèdre, France",,Pragneres,42.81933600000001,0.0113709,Pragnères,1,,ChIJ_SnWkzEeqBIRAAgiup72Bgo,Pragneres,True,1,2,places,OK,"Pragneres, France",2/2/2021 17:10,0.8888888888888888,"['sublocality_level_1', 'sublocality', 'political']",42.819336,0.0113709,https://www.google.com/maps/place/?q=place_id:ChIJ_SnWkzEeqBIRAAgiup72Bgo
26WIMPI-S04PDVRN,True,,"Prati, Rome, Metropolitan City of Rome, Italy",,Prati Vizze,,,Prati,1,,ChIJYbwJFl9gLxMRs8g6cxoIg4I,Prati Di Vizze,True,1,4,find_place,OK,"Prati, Italy",2/2/2021 17:10,0.625,"['neighborhood', 'political']",41.9087028,12.4652871,https://www.google.com/maps/place/?q=place_id:ChIJYbwJFl9gLxMRs8g6cxoIg4I
26WIMPI-S10PRCEU,True,,"06047 Preci, Province of Perugia, Italy",,Preci,42.880663899999995,13.039638499999999,Preci,1,,ChIJ_yjJkDJuLhMRFXwUF7sMmxE,Preci,True,1,2,places,OK,"Preci, Italy",2/2/2021 17:10,1.0,"['locality', 'political']",42.8806639,13.0396385,https://www.google.com/maps/place/?q=place_id:ChIJ_yjJkDJuLhMRFXwUF7sMmxE
26WIMPI-S08PRDRY,False,,,,Predare,,,,0,,,Predare,False,0,4,places,ZERO,"Predare, Italy",2/2/2021 17:10,0.0,[],,,
26WIMPI-S04PRDZ5,True,,"38037 Predazzo, Trentino, Italy",,Predazzo,46.312589,11.602437,Predazzo,1,,ChIJkW56wvVjeEcRi56pN26jwDQ,Predazzo,True,1,2,places,OK,"Predazzo, Italy",2/2/2021 17:10,1.0,"['locality', 'political']",46.312589,11.602437,https://www.google.com/maps/place/?q=place_id:ChIJkW56wvVjeEcRi56pN26jwDQ
26WIMPI-S04PMRM9,False,"HHVM+PJ Kastelruth, South Tyrol, Italy","39040 Kastelruth, South Tyrol, Italy",8FRHHHVM+PJ,Premesa,,,Premesa / Brembach,1,,ChIJ9WpLdsYNeEcR5JZnUX2favw,Premesa,False,1,4,places,BUST,"Premesa, Italy",2/2/2021 17:10,0.6086956521739131,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",46.5942586,11.5840933,https://www.google.com/maps/place/?q=place_id:ChIJ9WpLdsYNeEcR5JZnUX2favw
26WIMPI-S15PRSN8,True,,"81050 Presenzano, Province of Caserta, Italy",,Presenzano,41.375996,14.077972599999999,Presenzano,1,,ChIJu8HSqaWSOhMRK7XoNfLzNkM,Presenzano,True,1,2,places,OK,"Presenzano, Italy",2/2/2021 17:10,1.0,"['locality', 'political']",41.375996,14.0779726,https://www.google.com/maps/place/?q=place_id:ChIJu8HSqaWSOhMRK7XoNfLzNkM
26WIMPI-S19PCRLE,True,,"96010 Priolo Gargallo, Province of Syracuse, Italy",,Priolo,,,Priolo Gargallo,1,,ChIJ9VcE9WTQExMRO4EQ_eVpHvw,Priolo Le,True,1,2,places,OK,"Priolo, Italy",2/2/2021 17:10,0.5714285714285714,"['locality', 'political']",37.1578584,15.1837006,https://www.google.com/maps/place/?q=place_id:ChIJ9VcE9WTQExMRO4EQ_eVpHvw
