projectID,formatted_address,geometry,place_name,num_results,place_id,place_ok,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types
47W000000000240T,"Carranstown, Duleek, Co. Meath, A92 EP23, Ireland","{'location': {'lat': 53.6774155, 'lng': -6.392443}, 'viewport': {'northeast': {'lat': 53.67863867989272, 'lng': -6.390920070107278}, 'southwest': {'lat': 53.67593902010727, 'lng': -6.393619729892722}}}",Indaver Waste-to-Energy,1,ChIJ0V-sKRk5Z0gRxeA594Zae7E,TRUE,1,find_place,OK,"Indaver geothermal plant, Ireland",1/29/2021 21:12,0.466666667,"['point_of_interest', 'establishment']"
29WAISKARDIAIIIY,"Dimitrios Ipsilantis 502 00, Greece","{'location': {'lat': 40.4087051, 'lng': 21.78566}, 'viewport': {'northeast': {'lat': 40.40992777989273, 'lng': 21.78671387989273}, 'southwest': {'lat': 40.40722812010728, 'lng': 21.78401422010728}}}",Kardia Power Plant,1,ChIJgTYVkrXVWRMRr4fVZ0Ja6IA,TRUE,1,find_place,OK,"Kardia coal-fired power station, Greece",1/29/2021 21:12,0.666666667,"['point_of_interest', 'establishment']"
29WAISKARDIAI--I,"Dimitrios Ipsilantis 502 00, Greece","{'location': {'lat': 40.4087051, 'lng': 21.78566}, 'viewport': {'northeast': {'lat': 40.40992777989273, 'lng': 21.78671387989273}, 'southwest': {'lat': 40.40722812010728, 'lng': 21.78401422010728}}}",Kardia Power Plant,1,ChIJgTYVkrXVWRMRr4fVZ0Ja6IA,TRUE,1,find_place,OK,"Kardia coal-fired power station, Greece",1/29/2021 21:12,0.666666667,"['point_of_interest', 'establishment']"
43W-KEG-HPP----I,"Ķegums, Ķeguma pilsēta, Latvia","{'location': {'lat': 56.7402899, 'lng': 24.7181651}, 'viewport': {'northeast': {'lat': 56.75466489999999, 'lng': 24.7440618}, 'southwest': {'lat': 56.72628779999999, 'lng': 24.692323}}}",Ķegums,1,ChIJJ4F1_psj6UYRjCWa4lbZV5Y,TRUE,2,find_place,OK,"Kegums, Latvia",1/29/2021 21:12,0.833333333,"['locality', 'political']"
47W000000000156I,"Larne Rd, Eden, Carrickfergus BT38 7LX, United Kingdom","{'location': {'lat': 54.72661429999999, 'lng': -5.7640742}, 'viewport': {'northeast': {'lat': 54.72794947989272, 'lng': -5.762804920107278}, 'southwest': {'lat': 54.72524982010727, 'lng': -5.765504579892722}}}",AES Kilroot Power Station,1,ChIJ3cmJ2FmfYUgRotmVP9GGjRc,TRUE,1,find_place,BUST,"Kilroot gas-fired power station, Ireland",1/29/2021 21:12,0.538461538,"['point_of_interest', 'establishment']"
12W-0000000052-D,"Eigen, 5325 Leibstadt, Switzerland","{'location': {'lat': 47.600817, 'lng': 8.1838828}, 'viewport': {'northeast': {'lat': 47.60195445, 'lng': 8.189653750000002}, 'southwest': {'lat': 47.59740465, 'lng': 8.181959149999997}}}",Nuclear Power Plant Leibstadt AG,2,ChIJhY2la1ZCkEcRGIHMTPgJ64A,TRUE,1,find_place,OK,"Kkl Kernkw Leibstadt nuclear plant, Switzerland",1/29/2021 21:12,0.608695652,"['point_of_interest', 'establishment']"
29WAISKOMOTIN-IO,"Komotini 691 00, Greece","{'location': {'lat': 41.1224394, 'lng': 25.4065582}, 'viewport': {'northeast': {'lat': 41.1340609, 'lng': 25.4310141}, 'southwest': {'lat': 41.1021325, 'lng': 25.3828442}}}",Komotini,1,ChIJiTjy-yDsrRQRe5WQHe-r2rQ,TRUE,2,find_place,OK,"Komotini, Greece",1/29/2021 21:12,1,"['locality', 'political']"
46WPU00000000210,"840 90 Krokströmmen, Sweden","{'location': {'lat': 62.046667, 'lng': 14.8778633}, 'viewport': {'northeast': {'lat': 62.05189689999999, 'lng': 14.8938707}, 'southwest': {'lat': 62.04143619999999, 'lng': 14.8618559}}}",Krokströmmen,1,ChIJF7mbxz5Vb0YRKVxGJKB_zFg,TRUE,2,find_place,OK,"Krokströmmen, Sweden",1/29/2021 21:12,1,"['locality', 'political']"
48WSTN00000LAIGM,"Laig, Isle of Eigg PH42 4RL, UK","{'location': {'lat': 56.9110931, 'lng': -6.162624099999999}, 'viewport': {'northeast': {'lat': 56.91718419999999, 'lng': -6.1466167}, 'southwest': {'lat': 56.905001, 'lng': -6.178631500000001}}}",Laig,1,ChIJ0fcIkc4NjEgR3VOxS4LJBRo,TRUE,2,find_place,OK,"Laig, United Kingdom",1/29/2021 21:12,1,"['locality', 'political']"
17W100P100P0230S,"41220 Saint-Laurent-Nouan, France","{'location': {'lat': 47.71981359999999, 'lng': 1.577853}, 'viewport': {'northeast': {'lat': 47.72116342989272, 'lng': 1.579202829892722}, 'southwest': {'lat': 47.71846377010727, 'lng': 1.576503170107278}}}",Centrale Nucléaire de Saint-Laurent-Nouan,1,ChIJaSICxUq95EcRwQr3o4DEhVA,TRUE,1,find_place,OK,"St Laurent nuclear plant, France",1/29/2021 21:12,0.4375,"['point_of_interest', 'establishment']"
50WP00000000411E,"Leirdøla, 6868 Gaupne, Norway","{'location': {'lat': 61.47296060000001, 'lng': 7.2201295}, 'viewport': {'northeast': {'lat': 61.4782889, 'lng': 7.236136900000001}, 'southwest': {'lat': 61.46763139999999, 'lng': 7.204122099999999}}}",Leirdøla,1,ChIJmbnfR3joFUYRLnpIlbYBJSo,TRUE,2,find_place,OK,"Leirdola, Norway",1/29/2021 21:12,0.875,"['natural_feature', 'establishment']"
11WD8LIPD1L----P,"Lippendorf, Neukieritzsch, Germany","{'location': {'lat': 51.189581, 'lng': 12.3625637}, 'viewport': {'northeast': {'lat': 51.2072462, 'lng': 12.3898965}, 'southwest': {'lat': 51.16749970000001, 'lng': 12.3452867}}}",Lippendorf,1,ChIJa1_-ldvkpkcRYK531s2xIQo,TRUE,1,find_place,OK,"Lippendorf coal-fired power station, Germany",1/29/2021 21:13,1,"['sublocality_level_1', 'sublocality', 'political']"
48WSTN0000LNMTHP,"Lynemouth Power Station, Ashington NE63 9NW, UK","{'location': {'lat': 55.202074, 'lng': -1.52604}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 55.20342298029149, 'lng': -1.524691019708498}, 'southwest': {'lat': 55.2007250197085, 'lng': -1.527388980291502}}}",,1,ChIJGTKgLQgSfkgRvzmAWA5OleY,FALSE,4,geocode,BUST,"Lnmth, United Kingdom",1/29/2021 21:13,0.2,"['establishment', 'point_of_interest']"
11WD7LUDW2GA800M,"Mitte, Ludwigshafen, Germany","{'location': {'lat': 49.481621, 'lng': 8.4401198}, 'viewport': {'northeast': {'lat': 49.487759, 'lng': 8.456266}, 'southwest': {'lat': 49.4768669, 'lng': 8.433851299999999}}}",Mitte,1,ChIJ00L7lmvMl0cR4EFKB7lo8Xg,TRUE,2,find_place,OK,"Ludwigshafen Mitte, Germany",1/29/2021 21:13,0.666666667,"['sublocality_level_1', 'sublocality', 'political']"
11WD7LUNE2S--KW8,"Lünen, Germany","{'location': {'lat': 51.6104829, 'lng': 7.5285074}, 'viewport': {'northeast': {'lat': 51.6505806, 'lng': 7.5924371}, 'southwest': {'lat': 51.5778286, 'lng': 7.418102900000001}}}",Lünen,1,ChIJ0_ErGt4PuUcRKHjYjM8gMYE,TRUE,2,find_place,OK,"Luenen, Germany",1/29/2021 21:13,0.727272727,"['locality', 'political']"
26WIMPI-S05MCPLT,"32023 Malga Ciapela Province of Belluno, Italy","{'location': {'lat': 46.4270374, 'lng': 11.9115913}, 'viewport': {'northeast': {'lat': 46.42963140000001, 'lng': 11.9148638}, 'southwest': {'lat': 46.4255453, 'lng': 11.908924}}}",Malga Ciapela,1,ChIJfZLLFC5EeEcRxdtNoWpH1V8,TRUE,2,find_place,OK,"Malga Ciapela, Italy",1/29/2021 21:13,1,"['locality', 'political']"
26WIMPI-S03SMLPC,"21010 Ferno, Province of Varese, Italy","{'location': {'lat': 45.6300625, 'lng': 8.7255307}, 'viewport': {'northeast': {'lat': 45.63264405, 'lng': 8.73416295}, 'southwest': {'lat': 45.62231784999999, 'lng': 8.699633949999997}}}",Malpensa Airport,1,ChIJt6eEfHVhhkcR_n7HoFcK8aM,FALSE,3,find_place,BUST,"Malpensa, Italy",1/29/2021 21:13,0.666666667,"['airport', 'point_of_interest', 'establishment']"
26WIMPI-S03EMC43,"46100 Mantua, Province of Mantua, Italy","{'location': {'lat': 45.1564168, 'lng': 10.7913751}, 'viewport': {'northeast': {'lat': 45.1863062, 'lng': 10.8060815}, 'southwest': {'lat': 45.1372793, 'lng': 10.7404198}}}",Mantua,1,ChIJ2S7lgg_UgUcRhXsOWQf9x8E,TRUE,2,find_place,OK,"Mantova, Italy",1/29/2021 21:13,0.769230769,"['locality', 'political']"
17W100P100P0246D,"Ponteau, 13117 Martigues, France","{'location': {'lat': 43.368516, 'lng': 5.017733}, 'viewport': {'northeast': {'lat': 43.3766268, 'lng': 5.0337404}, 'southwest': {'lat': 43.3604041, 'lng': 5.001725599999999}}}",Ponteau,1,ChIJVe0uUNMhthIRcdYmAvh_gxM,TRUE,2,find_place,OK,"Martigues Ponteau, France",1/29/2021 21:13,0.583333333,"['sublocality_level_1', 'sublocality', 'political']"
26WIMPI-S01SMNRE,"84070 San Mauro Cilento, SA, Italy","{'location': {'lat': 40.2246039, 'lng': 15.047736}, 'viewport': {'northeast': {'lat': 40.2313762, 'lng': 15.050242}, 'southwest': {'lat': 40.2208057, 'lng': 15.0382074}}}",San Mauro Cilento,1,ChIJ1xQN3RGqPhMRH3h0m4ijgmE,TRUE,2,find_place,OK,"Mauro, Italy",1/29/2021 21:13,0.454545455,"['locality', 'political']"
26WIMPI-S18MRCR8,"Viale Luigi Einaudi, 11, 55049 Viareggio LU, Italy","{'location': {'lat': 43.8905954, 'lng': 10.2345537}, 'viewport': {'northeast': {'lat': 43.89207312989272, 'lng': 10.23575837989272}, 'southwest': {'lat': 43.88937347010728, 'lng': 10.23305872010728}}}",Mercure Viareggio,1,ChIJ6W4rd8ih1RIR9d6DafWRnew,FALSE,3,find_place,BUST,"Mercure, Italy",1/29/2021 21:13,0.583333333,"['lodging', 'point_of_interest', 'establishment']"
11WD7FUEH5GMEKW7,"Merkenich, 50769 Cologne, Germany","{'location': {'lat': 51.0307211, 'lng': 6.9471552}, 'viewport': {'northeast': {'lat': 51.055022, 'lng': 6.974246099999999}, 'southwest': {'lat': 51.0144229, 'lng': 6.9096188}}}",Merkenich,1,ChIJ85wBfxcuv0cR8LctSvxgJwU,TRUE,2,find_place,OK,"Merkenich, Germany",1/29/2021 21:13,1,"['sublocality_level_2', 'sublocality', 'political']"
26WIMPI-S07SMNC8,"16041 Caroso Metropolitan City of Genoa, Italy","{'location': {'lat': 44.4369114, 'lng': 9.3978891}, 'viewport': {'northeast': {'lat': 44.44487789999999, 'lng': 9.4138965}, 'southwest': {'lat': 44.4289438, 'lng': 9.3818817}}}",Caroso,1,ChIJE5NEp--61BIR7a2VDdzp_B0,TRUE,4,find_place,OK,"Caroso, Italy",1/29/2021 21:13,0.6,"['locality', 'political']"
24WV--EMO------K,"Mochovce 1, 935 39 Kalná nad Hronom, Slovakia","{'location': {'lat': 48.2641122, 'lng': 18.4532714}, 'viewport': {'northeast': {'lat': 48.26534472989272, 'lng': 18.45474262989272}, 'southwest': {'lat': 48.26264507010728, 'lng': 18.45204297010728}}}",Mochovce Nuclear Power Plant,1,ChIJq1-J9qQga0cRIzfO394Zz4I,TRUE,1,find_place,OK,"Mochovce nuclear plant, Slovakia",1/29/2021 21:13,0.533333333,"['point_of_interest', 'establishment']"
19W000000000238Y,"Bydgoska 1, 86-100 Świecie, Poland","{'location': {'lat': 53.3963269, 'lng': 18.3813196}, 'viewport': {'northeast': {'lat': 53.40725154999999, 'lng': 18.3912155}, 'southwest': {'lat': 53.38669535, 'lng': 18.3750475}}}",Mondi Świecie S.A.,1,ChIJPfF0b9DfAkcRbOykGQM5S9w,TRUE,1,find_place,OK,"Mondi Świecie coal-fired power station, Poland",1/29/2021 21:13,0.866666667,"['point_of_interest', 'establishment']"
26WIMPI-S09NMVNC,"00015 Monterotondo, Metropolitan City of Rome, Italy","{'location': {'lat': 42.0517785, 'lng': 12.6202874}, 'viewport': {'northeast': {'lat': 42.0882808, 'lng': 12.6370061}, 'southwest': {'lat': 42.0435256, 'lng': 12.5713079}}}",Monterotondo,1,ChIJlZMhujtuLxMROlrxmBCdFY4,TRUE,2,find_place,OK,"Monterotondo, Italy",1/29/2021 21:13,1,"['locality', 'political']"
26WIMPI-S08MSCHV,"41044 Muschioso, Province of Modena, Italy","{'location': {'lat': 44.2788483, 'lng': 10.5227563}, 'viewport': {'northeast': {'lat': 44.28015462989272, 'lng': 10.52389812989272}, 'southwest': {'lat': 44.27745497010728, 'lng': 10.52119847010728}}}",Muschioso,1,ChIJZwYUbRtc1RIRxykZCvYmU1Q,TRUE,2,find_place,OK,"Muschioso, Italy",1/29/2021 21:13,1,"['locality', 'political']"
44W-T-YT-000006G,"21100 Naantali, Finland","{'location': {'lat': 60.46112249999999, 'lng': 22.0525086}, 'viewport': {'northeast': {'lat': 60.46251457989272, 'lng': 22.05395107989272}, 'southwest': {'lat': 60.45981492010728, 'lng': 22.05125142010728}}}",Naantali multi-fuel power plant,2,ChIJtVyZiMaIi0YR285518p3KUY,TRUE,1,find_place,OK,"Naantali coal-fired power station, Finland",1/29/2021 21:13,0.727272727,"['point_of_interest', 'establishment']"
44W-T-YT-000007E,"Rauhaniementie 13, 33180 Tampere, Finland","{'location': {'lat': 61.5103172, 'lng': 23.7776843}, 'viewport': {'northeast': {'lat': 61.51168072989271, 'lng': 23.77915452989272}, 'southwest': {'lat': 61.50898107010727, 'lng': 23.77645487010728}}}",Naistenlahden voimalaitos,1,ChIJKzTkpFMnj0YRLCQ5evdtFak,TRUE,2,find_place,OK,"Naistenlahti, Finland",1/29/2021 21:13,0.594594595,"['point_of_interest', 'establishment']"
11WD8LEIP5X----6,"Getriebebau-Nord-Straße 1, 22941 Bargteheide, Germany","{'location': {'lat': 53.72188629999999, 'lng': 10.2777256}, 'viewport': {'northeast': {'lat': 53.72316812989271, 'lng': 10.27900087989272}, 'southwest': {'lat': 53.72046847010727, 'lng': 10.27630122010728}}}",NORD GmbH & Co. KG,1,ChIJTxnA0DcfskcReOD7FMyxtyw,TRUE,2,find_place,OK,"Nord, Germany",1/29/2021 21:13,0.421052632,"['point_of_interest', 'establishment']"
32W001100100217D,"3320, Bulgaria","{'location': {'lat': 43.7438119, 'lng': 23.7723634}, 'viewport': {'northeast': {'lat': 43.7461138, 'lng': 23.77412332989272}, 'southwest': {'lat': 43.7430446, 'lng': 23.77142367010728}}}",NPP 'Kozloduy',1,ChIJq1I0OhivrEARznMBZHFe7to,TRUE,1,find_place,OK,"Npp Kozloduy nuclear plant, Bulgaria",1/29/2021 21:13,1,"['point_of_interest', 'establishment']"
44W-T-KT-000003E,"Olkiluoto, 27160 Eurajoki, Finland","{'location': {'lat': 61.23592949999999, 'lng': 21.4347339}, 'viewport': {'northeast': {'lat': 61.23689827989271, 'lng': 21.4355638}, 'southwest': {'lat': 61.23419862010726, 'lng': 21.4322442}}}",Olkiluoto Nuclear Power Plant,1,ChIJaXGRkqd4iUYRrLxe8_bvdE0,TRUE,1,find_place,OK,"Olkiluoto Kt power station, Finland",1/29/2021 21:13,0.628571429,"['point_of_interest', 'establishment']"
50WP00000000848C,"Røssåga, Hemnes Municipality, Norway","{'location': {'lat': 66.0726147, 'lng': 13.949902}, 'viewport': {'northeast': {'lat': 66.14930629999999, 'lng': 14.1394921}, 'southwest': {'lat': 66.0061996, 'lng': 13.7480164}}}",Røssåga,1,ChIJwXfjayvKdUYRRetjiSsC2IE,TRUE,2,find_place,OK,"Ovre Rossaga, Norway",1/29/2021 21:13,0.526315789,"['natural_feature', 'establishment']"
26WIMPI-0601951E,"Via Marisa Bellisario, 66050 centro storico di San Salvo CH, Italy","{'location': {'lat': 42.0464303, 'lng': 14.7395385}, 'viewport': {'northeast': {'lat': 42.04737762989272, 'lng': 14.74032902989272}, 'southwest': {'lat': 42.04467797010727, 'lng': 14.73762937010728}}}",CONAD San Salvo,1,ChIJVQMYxWfDMBMROmT46DZi_qo,FALSE,6,find_place,BUST,"Integrato, Italy",1/29/2021 21:13,0.32183908,"['storage', 'point_of_interest', 'establishment']"
26WIMPI-S09PNCT6,"53025 Piancastagnaio, Province of Siena, Italy","{'location': {'lat': 42.8500321, 'lng': 11.6866772}, 'viewport': {'northeast': {'lat': 42.8542638, 'lng': 11.6977584}, 'southwest': {'lat': 42.84553469999999, 'lng': 11.6710075}}}",Piancastagnaio,1,ChIJrUAg3XQVKRMRmlQFYqvHrRs,TRUE,2,find_place,OK,"Piancastagnaio, Italy",1/29/2021 21:13,1,"['locality', 'political']"
26WIMPI-S08LPNEL,"87050 Piane Crati, Province of Cosenza, Italy","{'location': {'lat': 39.2360893, 'lng': 16.3154764}, 'viewport': {'northeast': {'lat': 39.2435055, 'lng': 16.3404946}, 'southwest': {'lat': 39.2259977, 'lng': 16.3000248}}}",Piane Crati,1,ChIJd--DCIuRPxMRQB_iTq6VCwQ,TRUE,2,find_place,OK,"Piane, Italy",1/29/2021 21:13,0.625,"['administrative_area_level_3', 'political']"
26WIMPI-S15SGTL1,"80038 Pomigliano d'Arco, Metropolitan City of Naples, Italy","{'location': {'lat': 40.9101303, 'lng': 14.3829123}, 'viewport': {'northeast': {'lat': 40.92114369999999, 'lng': 14.4149245}, 'southwest': {'lat': 40.893032, 'lng': 14.3573664}}}",Pomigliano d'Arco,1,ChIJ83e6Xc6uOxMRdCdvvDS0ASw,TRUE,2,find_place,OK,"Pomigliano Arco, Italy",1/29/2021 21:13,0.9375,"['locality', 'political']"
47W000000000356A,"Poolbeg, Dublin, Ireland","{'location': {'lat': 53.3400477, 'lng': -6.187796199999999}, 'viewport': {'northeast': {'lat': 53.3467092, 'lng': -6.1717888}, 'southwest': {'lat': 53.3333851, 'lng': -6.2038036}}}",Poolbeg,1,ChIJmQXovhUPZ0gRDLhRygz9R7U,TRUE,2,find_place,OK,"Poolbeg, Ireland",1/29/2021 21:13,1,"['natural_feature', 'establishment']"
26WIMPI-S04PRCMY,"Via del Fornaccio, 46, 50012 Vallina FI, Italy","{'location': {'lat': 43.7805889, 'lng': 11.3614026}, 'viewport': {'northeast': {'lat': 43.78194917989272, 'lng': 11.36271032989272}, 'southwest': {'lat': 43.77924952010728, 'lng': 11.36001067010728}}}",Pizzi Instruments S.r.l.,1,ChIJRwv6InpTKhMRNKGKxTjCMfw,FALSE,3,find_place,BUST,"Pracomune, Italy",1/29/2021 21:13,0.25,"['point_of_interest', 'establishment']"
26WIMPI-S09LPRTA,"06025 Le Prata, Province of Perugia, Italy","{'location': {'lat': 43.0691193, 'lng': 12.8194916}, 'viewport': {'northeast': {'lat': 43.07058007989272, 'lng': 12.8204497}, 'southwest': {'lat': 43.06788042010727, 'lng': 12.8176426}}}",Le Prata,1,ChIJ44K0cFjVLRMRUqMlbmz-aLk,TRUE,1,find_place,OK,"Le Prata geothermal plant, Italy",1/29/2021 21:13,0.769230769,"['locality', 'political']"
26WIMPI-S03AFYPH,"Via Lucio Cornelio Silla, 249, 20153 Milano MI, Italy","{'location': {'lat': 45.5044448, 'lng': 9.0712574}, 'viewport': {'northeast': {'lat': 45.50579462989271, 'lng': 9.072607229892721}, 'southwest': {'lat': 45.50309497010727, 'lng': 9.069907570107278}}}",A2A Termovalorizzatore Silla 2 - Milano,1,ChIJscCubFjqhkcRqSetWuXRx3s,TRUE,1,find_place,OK,"Di Preselezione Termovalorizzazione Silla electric power plant, Italy",1/29/2021 21:13,0.613333333,"['point_of_interest', 'establishment']"
19W000000000149X,"98-335 Pątnów, Poland","{'location': {'lat': 51.1465367, 'lng': 18.6073064}, 'viewport': {'northeast': {'lat': 51.1530998, 'lng': 18.6426614}, 'southwest': {'lat': 51.1328711, 'lng': 18.5953246}}}",Pątnów,1,ChIJragVFwuDEEcR_QNdX_6oLBk,TRUE,2,find_place,OK,"Pątnów, Poland",1/29/2021 21:13,1,"['locality', 'political']"
26WIMPI-S09RNCAY,"Contrada Rancia, 62029 Tolentino MC, Italy","{'location': {'lat': 43.23139219999999, 'lng': 13.3553848}, 'viewport': {'northeast': {'lat': 43.23272567989272, 'lng': 13.35666967989272}, 'southwest': {'lat': 43.23002602010728, 'lng': 13.35397002010728}}}",Rancia Castle,1,ChIJ8w9y_NnuLRMRiDSUAZp7QDE,FALSE,3,find_place,BUST,"Rancia, Italy",1/29/2021 21:13,0.631578947,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
26WIMPI-S03RGLDS,"23010 Regoledo Province of Sondrio, Italy","{'location': {'lat': 46.1733813, 'lng': 9.730538899999999}, 'viewport': {'northeast': {'lat': 46.18110739999999, 'lng': 9.7465463}, 'southwest': {'lat': 46.1656541, 'lng': 9.7145315}}}",Regoledo,1,ChIJSXEtLSKKg0cRfuE_svx2x7Q,TRUE,2,find_place,OK,"Regoledo, Italy",1/29/2021 21:13,1,"['locality', 'political']"
14WENERGIEAGWR05,"5120 Riedersbach, Austria","{'location': {'lat': 48.02354, 'lng': 12.84731}, 'viewport': {'northeast': {'lat': 48.0310022, 'lng': 12.8633174}, 'southwest': {'lat': 48.0160767, 'lng': 12.8313026}}}",Riedersbach,1,ChIJiRgyphHVdUcRwmvHdQnZF74,TRUE,2,find_place,OK,"Riedersbach, Austria",1/29/2021 21:13,1,"['locality', 'political']"
50WP00000000575L,"Nyhamna, 6480 Aukra, Norway","{'location': {'lat': 62.84792119999999, 'lng': 6.9586944}, 'viewport': {'northeast': {'lat': 62.85301279999999, 'lng': 6.9747018}, 'southwest': {'lat': 62.84282880000001, 'lng': 6.942687}}}",Nyhamna,1,ChIJR1QZ5GNFEUYR0DEVR5LDdng,TRUE,5,find_place,OK,"Nyhamna, Norway",1/29/2021 21:14,0.777777778,"['natural_feature', 'establishment']"
49W0000000001047,"Herculesplein 5, 3584 AA Utrecht, Netherlands","{'location': {'lat': 52.0792799, 'lng': 5.144295}, 'viewport': {'northeast': {'lat': 52.08068597989272, 'lng': 5.145588529892723}, 'southwest': {'lat': 52.07798632010727, 'lng': 5.142888870107279}}}",Stichting Roca,1,ChIJf5f5gQJmxkcRCTgZlc_0pu4,TRUE,2,find_place,OK,"Roca, Netherlands",1/29/2021 21:14,0.444444444,"['point_of_interest', 'establishment']"
11WD8ROST1C---P5,"Am Kühlturm 1, 18147 Rostock, Germany","{'location': {'lat': 54.140859, 'lng': 12.1305055}, 'viewport': {'northeast': {'lat': 54.14227122989273, 'lng': 12.13161992989272}, 'southwest': {'lat': 54.13957157010729, 'lng': 12.12892027010728}}}",KNG power plant and grid mbH,1,ChIJS1iCqaJXrEcRCksUtpE37Ig,TRUE,1,find_place,OK,"Rostock coal-fired power station, Germany",1/29/2021 21:14,0.411764706,"['point_of_interest', 'establishment']"
19W0000000001713,"44-200 Rybnik, Poland","{'location': {'lat': 50.133674, 'lng': 18.5325047}, 'viewport': {'northeast': {'lat': 50.13525707989272, 'lng': 18.53389612989272}, 'southwest': {'lat': 50.13255742010728, 'lng': 18.53119647010728}}}",Rybnik Power Station,1,ChIJf3BhoJNIEUcR2j4lMjU_3Z0,TRUE,1,find_place,OK,"Rybnik coal-fired power station, Poland",1/29/2021 21:14,0.631578947,"['point_of_interest', 'establishment']"
48WSTN0000RYHPSI,,{},,0,,FALSE,4,geocode,BUST,"Ryhps, United Kingdom",1/29/2021 21:14,0,[]
26WIMPI-S03ISLIF,"Fiume Salto, Province of Rieti, Italy","{'location': {'lat': 42.38951660000001, 'lng': 12.8929244}, 'viewport': {'northeast': {'lat': 42.3918446, 'lng': 12.9175969}, 'southwest': {'lat': 42.3793742, 'lng': 12.8892045}}}",Fiume Salto,1,ChIJp3ZN6XSsLxMReQwXY39BP7Q,TRUE,1,find_place,OK,"Salto hydroelectric dam, Italy",1/29/2021 21:14,0.625,"['natural_feature', 'establishment']"
26WIMPI-S18SCNDX,"88831 Scandale, Province of Crotone, Italy","{'location': {'lat': 39.123897, 'lng': 16.9588336}, 'viewport': {'northeast': {'lat': 39.1298956, 'lng': 16.9716487}, 'southwest': {'lat': 39.1178076, 'lng': 16.9521626}}}",Scandale,1,ChIJyx4EbnZBQBMR2VcXWIuABLY,TRUE,2,find_place,OK,"Scandale, Italy",1/29/2021 21:14,1,"['locality', 'political']"
26WIMPI-S16CDMNU,"Via dei Gladioli, snc, 70026 Modugno BA, Italy","{'location': {'lat': 41.09786, 'lng': 16.7669492}, 'viewport': {'northeast': {'lat': 41.09903747989272, 'lng': 16.76838997989272}, 'southwest': {'lat': 41.09633782010728, 'lng': 16.76569032010728}}}",Sorgenia Puglia S.P.A.,1,ChIJ7RmCO0PuRxMRZLTflYXidp0,TRUE,1,find_place,OK,"Sorgenia Puglia Centrale Di Modugno electric power plant, Italy",1/29/2021 21:14,0.727272727,"['point_of_interest', 'establishment']"
18W18WSRI4--123V,"Via Egidio Galbani, 70, 00156 Roma RM, Italy","{'location': {'lat': 41.9314846, 'lng': 12.5613512}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 41.93283358029149, 'lng': 12.5627001802915}, 'southwest': {'lat': 41.93013561970849, 'lng': 12.5600022197085}}}",,1,ChIJlz2K_Y5jLxMRaZ0peZFyddM,FALSE,4,geocode,BUST,"Sotoribe, Spain",1/29/2021 21:14,0.163265306,"['establishment', 'point_of_interest']"
46WPU0000000049F,"840 73 Stadsforsen, Sweden","{'location': {'lat': 62.9796527, 'lng': 16.6627543}, 'viewport': {'northeast': {'lat': 62.9847214, 'lng': 16.6787617}, 'southwest': {'lat': 62.97458309999999, 'lng': 16.6467469}}}",Stadsforsen,1,ChIJNSYL9aUiZUYRb-SurIO2Gds,TRUE,2,find_place,OK,"Stadsforsen, Sweden",1/29/2021 21:14,1,"['locality', 'political']"
46WPU0000000042T,"Stornorrfors Hydroelectric Power Station, 905 88 Umeå, Sweden","{'location': {'lat': 63.8525, 'lng': 20.051667}, 'viewport': {'northeast': {'lat': 63.85394072989273, 'lng': 20.05338942989272}, 'southwest': {'lat': 63.85124107010728, 'lng': 20.05068977010728}}}",Stornorrfors Hydroelectric Power Station,1,ChIJ8XGKvnldfEYRwG5Qz8N5r7Q,TRUE,2,find_place,OK,"Stornorrfors, Sweden",1/29/2021 21:14,0.8,['premise']
50WP000000007007,"Svelgen, 6723 Svelgen, Norway","{'location': {'lat': 61.7700834, 'lng': 5.298852999999999}, 'viewport': {'northeast': {'lat': 61.77536079999999, 'lng': 5.314860400000001}, 'southwest': {'lat': 61.7648051, 'lng': 5.2828456}}}",Svelgen,2,ChIJ4Xd5kLi8F0YRD2fIVtrjN_w,TRUE,1,find_place,OK,"Svelgen hydroelectric dam, Norway",1/29/2021 21:14,1,"['natural_feature', 'establishment']"
46WPU0000000066F,"830 04 Sällsjö, Sweden","{'location': {'lat': 63.23282279999999, 'lng': 13.6824963}, 'viewport': {'northeast': {'lat': 63.2378475, 'lng': 13.6985037}, 'southwest': {'lat': 63.2277972, 'lng': 13.6664889}}}",Sällsjö,1,ChIJ4ZzTBQ9BbkYR4hNP8B1bETA,TRUE,2,find_place,OK,"Sällsjö, Sweden",1/29/2021 21:14,1,"['locality', 'political']"
26WIMPII-NOCE-1C,"38012 Taio, Trentino, Italy","{'location': {'lat': 46.32202179999999, 'lng': 11.0694984}, 'viewport': {'northeast': {'lat': 46.3560649, 'lng': 11.0911473}, 'southwest': {'lat': 46.2704935, 'lng': 11.0563979}}}",Taio,1,ChIJXw6xwUyIgkcRoEKRFYcJBwQ,TRUE,2,find_place,OK,"Taio, Italy",1/29/2021 21:14,1,"['administrative_area_level_3', 'political']"
