projectID,best_match,compound_code,formatted_address,global_code,lat,lon,place_name,num_results,partial_match,place_id,PlantName,place_ok,return_pos,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types,gm_lat,gm_lon,gm_url
48WSTN0000LNMTHP,,,"Lynemouth Power Station, Ashington NE63 9NW, UK",,,,,1,,ChIJGTKgLQgSfkgRvzmAWA5OleY,,False,,4,geocode,BUST,"Lnmth, United Kingdom",1/29/2021 21:13,0.2,"['establishment', 'point_of_interest']",55.202074,-1.52604,
11WD7LUDW2GA800M,,,"Mitte, Ludwigshafen, Germany",,,,Mitte,1,,ChIJ00L7lmvMl0cR4EFKB7lo8Xg,,True,,2,find_place,OK,"Ludwigshafen Mitte, Germany",1/29/2021 21:13,0.666666667,"['sublocality_level_1', 'sublocality', 'political']",49.481621,8.4401198,https://www.google.com/maps/place/?q=place_id:ChIJ00L7lmvMl0cR4EFKB7lo8Xg
11WD7LUNE2S--KW8,,,"Lünen, Germany",,,,Lünen,1,,ChIJ0_ErGt4PuUcRKHjYjM8gMYE,,True,,2,find_place,OK,"Luenen, Germany",1/29/2021 21:13,0.727272727,"['locality', 'political']",51.6104829,7.5285074,https://www.google.com/maps/place/?q=place_id:ChIJ0_ErGt4PuUcRKHjYjM8gMYE
26WIMPI-S05MCPLT,,,"32023 Malga Ciapela Province of Belluno, Italy",,,,Malga Ciapela,1,,ChIJfZLLFC5EeEcRxdtNoWpH1V8,,True,,2,find_place,OK,"Malga Ciapela, Italy",1/29/2021 21:13,1.0,"['locality', 'political']",46.4270374,11.9115913,https://www.google.com/maps/place/?q=place_id:ChIJfZLLFC5EeEcRxdtNoWpH1V8
26WIMPI-S03SMLPC,True,"JPJG+26 Ferno, Province of Varese","21010 Ferno, Province of Varese",8FQCJPJG+26,,,Malpensa Airport,4,,ChIJt6eEfHVhhkcR_n7HoFcK8aM,Centrale Di Malpensa,True,4,1,places,OK,"Centrale Di Malpensa gas-fired power station, Italy",2021-02-02 10:13:25,0.6666666666666666,"['airport', 'point_of_interest', 'establishment']",45.6300625,8.7255307,https://www.google.com/maps/place/?q=place_id:ChIJt6eEfHVhhkcR_n7HoFcK8aM
26WIMPI-S03EMC43,,,"46100 Mantua, Province of Mantua, Italy",,,,Mantua,1,,ChIJ2S7lgg_UgUcRhXsOWQf9x8E,,True,,2,find_place,OK,"Mantova, Italy",1/29/2021 21:13,0.7692307690000001,"['locality', 'political']",45.1564168,10.7913751,https://www.google.com/maps/place/?q=place_id:ChIJ2S7lgg_UgUcRhXsOWQf9x8E
17W100P100P0246D,,,"Ponteau, 13117 Martigues, France",,,,Ponteau,1,,ChIJVe0uUNMhthIRcdYmAvh_gxM,,True,,2,find_place,OK,"Martigues Ponteau, France",1/29/2021 21:13,0.583333333,"['sublocality_level_1', 'sublocality', 'political']",43.368516,5.017733,https://www.google.com/maps/place/?q=place_id:ChIJVe0uUNMhthIRcdYmAvh_gxM
26WIMPI-S01SMNRE,,,"84070 San Mauro Cilento, SA, Italy",,,,San Mauro Cilento,1,,ChIJ1xQN3RGqPhMRH3h0m4ijgmE,,True,,2,find_place,OK,"Mauro, Italy",1/29/2021 21:13,0.454545455,"['locality', 'political']",40.2246039,15.047736,https://www.google.com/maps/place/?q=place_id:ChIJ1xQN3RGqPhMRH3h0m4ijgmE
26WIMPI-S18MRCR8,False,,"Via Labicana, 144, 00184 Roma RM, Italy",,41.890063700000006,12.4978852,,1,,ChIJzboap7lhLxMRhYRRYP4_j1A,Mercure,False,1,4,geocode,BUST,Mercure,2021-02-02 10:13:32,0.10810810810810813,"['establishment', 'lodging', 'point_of_interest']",41.8900601,12.4981219,https://www.google.com/maps/place/?q=place_id:ChIJzboap7lhLxMRhYRRYP4_j1A
11WD7FUEH5GMEKW7,,,"Merkenich, 50769 Cologne, Germany",,,,Merkenich,1,,ChIJ85wBfxcuv0cR8LctSvxgJwU,,True,,2,find_place,OK,"Merkenich, Germany",1/29/2021 21:13,1.0,"['sublocality_level_2', 'sublocality', 'political']",51.0307211,6.9471552,https://www.google.com/maps/place/?q=place_id:ChIJ85wBfxcuv0cR8LctSvxgJwU
26WIMPI-S07SMNC8,,,"16041 Caroso Metropolitan City of Genoa, Italy",,,,Caroso,1,,ChIJE5NEp--61BIR7a2VDdzp_B0,,True,,4,find_place,OK,"Caroso, Italy",1/29/2021 21:13,0.6,"['locality', 'political']",44.4369114,9.3978891,https://www.google.com/maps/place/?q=place_id:ChIJE5NEp--61BIR7a2VDdzp_B0
24WV--EMO------K,,,"Mochovce 1, 935 39 Kalná nad Hronom, Slovakia",,,,Mochovce Nuclear Power Plant,1,,ChIJq1-J9qQga0cRIzfO394Zz4I,,True,,1,find_place,OK,"Mochovce nuclear plant, Slovakia",1/29/2021 21:13,0.533333333,"['point_of_interest', 'establishment']",48.2641122,18.4532714,https://www.google.com/maps/place/?q=place_id:ChIJq1-J9qQga0cRIzfO394Zz4I
19W000000000238Y,,,"Bydgoska 1, 86-100 Świecie, Poland",,,,Mondi Świecie S.A.,1,,ChIJPfF0b9DfAkcRbOykGQM5S9w,,True,,1,find_place,OK,"Mondi Świecie coal-fired power station, Poland",1/29/2021 21:13,0.8666666670000001,"['point_of_interest', 'establishment']",53.3963269,18.3813196,https://www.google.com/maps/place/?q=place_id:ChIJPfF0b9DfAkcRbOykGQM5S9w
26WIMPI-S09NMVNC,,,"00015 Monterotondo, Metropolitan City of Rome, Italy",,,,Monterotondo,1,,ChIJlZMhujtuLxMROlrxmBCdFY4,,True,,2,find_place,OK,"Monterotondo, Italy",1/29/2021 21:13,1.0,"['locality', 'political']",42.0517785,12.6202874,https://www.google.com/maps/place/?q=place_id:ChIJlZMhujtuLxMROlrxmBCdFY4
26WIMPI-S08MSCHV,,,"41044 Muschioso, Province of Modena, Italy",,,,Muschioso,1,,ChIJZwYUbRtc1RIRxykZCvYmU1Q,,True,,2,find_place,OK,"Muschioso, Italy",1/29/2021 21:13,1.0,"['locality', 'political']",44.2788483,10.5227563,https://www.google.com/maps/place/?q=place_id:ChIJZwYUbRtc1RIRxykZCvYmU1Q
44W-T-YT-000006G,,,"21100 Naantali, Finland",,,,Naantali multi-fuel power plant,2,,ChIJtVyZiMaIi0YR285518p3KUY,,True,,1,find_place,OK,"Naantali coal-fired power station, Finland",1/29/2021 21:13,0.727272727,"['point_of_interest', 'establishment']",60.4611225,22.0525086,https://www.google.com/maps/place/?q=place_id:ChIJtVyZiMaIi0YR285518p3KUY
44W-T-YT-000007E,,,"Rauhaniementie 13, 33180 Tampere, Finland",,,,Naistenlahden voimalaitos,1,,ChIJKzTkpFMnj0YRLCQ5evdtFak,,True,,2,find_place,OK,"Naistenlahti, Finland",1/29/2021 21:13,0.594594595,"['point_of_interest', 'establishment']",61.5103172,23.7776843,https://www.google.com/maps/place/?q=place_id:ChIJKzTkpFMnj0YRLCQ5evdtFak
11WD8LEIP5X----6,,,"Getriebebau-Nord-Straße 1, 22941 Bargteheide, Germany",,,,NORD GmbH & Co. KG,1,,ChIJTxnA0DcfskcReOD7FMyxtyw,,False,,2,find_place,BUST,"Nord, Germany",1/29/2021 21:13,0.0,"['point_of_interest', 'establishment']",53.7218863,10.2777256,https://www.google.com/maps/place/?q=place_id:ChIJTxnA0DcfskcReOD7FMyxtyw
32W001100100217D,,,"3320, Bulgaria",,,,NPP 'Kozloduy',1,,ChIJq1I0OhivrEARznMBZHFe7to,,True,,1,find_place,OK,"Npp Kozloduy nuclear plant, Bulgaria",1/29/2021 21:13,1.0,"['point_of_interest', 'establishment']",43.7438119,23.7723634,https://www.google.com/maps/place/?q=place_id:ChIJq1I0OhivrEARznMBZHFe7to
44W-T-KT-000003E,,,"Olkiluoto, 27160 Eurajoki, Finland",,,,Olkiluoto Nuclear Power Plant,1,,ChIJaXGRkqd4iUYRrLxe8_bvdE0,,True,,1,find_place,OK,"Olkiluoto Kt power station, Finland",1/29/2021 21:13,0.628571429,"['point_of_interest', 'establishment']",61.2359295,21.4347339,https://www.google.com/maps/place/?q=place_id:ChIJaXGRkqd4iUYRrLxe8_bvdE0
50WP00000000848C,,,"Røssåga, Hemnes Municipality, Norway",,,,Røssåga,1,,ChIJwXfjayvKdUYRRetjiSsC2IE,,True,,2,find_place,OK,"Ovre Rossaga, Norway",1/29/2021 21:13,0.526315789,"['natural_feature', 'establishment']",66.0726147,13.949902,https://www.google.com/maps/place/?q=place_id:ChIJwXfjayvKdUYRRetjiSsC2IE
26WIMPI-0601951E,,,"Via Marisa Bellisario, 66050 centro storico di San Salvo CH, Italy",,,,CONAD San Salvo,1,,ChIJVQMYxWfDMBMROmT46DZi_qo,,False,,6,find_place,BUST,"Integrato, Italy",1/29/2021 21:13,0.32183908,"['storage', 'point_of_interest', 'establishment']",42.0464303,14.7395385,https://www.google.com/maps/place/?q=place_id:ChIJVQMYxWfDMBMROmT46DZi_qo
26WIMPI-S09PNCT6,,,"53025 Piancastagnaio, Province of Siena, Italy",,,,Piancastagnaio,1,,ChIJrUAg3XQVKRMRmlQFYqvHrRs,,True,,2,find_place,OK,"Piancastagnaio, Italy",1/29/2021 21:13,1.0,"['locality', 'political']",42.8500321,11.6866772,https://www.google.com/maps/place/?q=place_id:ChIJrUAg3XQVKRMRmlQFYqvHrRs
26WIMPI-S08LPNEL,,,"87050 Piane Crati, Province of Cosenza, Italy",,,,Piane Crati,1,,ChIJd--DCIuRPxMRQB_iTq6VCwQ,,True,,2,find_place,OK,"Piane, Italy",1/29/2021 21:13,0.625,"['administrative_area_level_3', 'political']",39.2360893,16.3154764,https://www.google.com/maps/place/?q=place_id:ChIJd--DCIuRPxMRQB_iTq6VCwQ
26WIMPI-S15SGTL1,,,"80038 Pomigliano d'Arco, Metropolitan City of Naples, Italy",,,,Pomigliano d'Arco,1,,ChIJ83e6Xc6uOxMRdCdvvDS0ASw,,True,,2,find_place,OK,"Pomigliano Arco, Italy",1/29/2021 21:13,0.9375,"['locality', 'political']",40.9101303,14.3829123,https://www.google.com/maps/place/?q=place_id:ChIJ83e6Xc6uOxMRdCdvvDS0ASw
47W000000000356A,,,"Poolbeg, Dublin, Ireland",,,,Poolbeg,1,,ChIJmQXovhUPZ0gRDLhRygz9R7U,,True,,2,find_place,OK,"Poolbeg, Ireland",1/29/2021 21:13,1.0,"['natural_feature', 'establishment']",53.3400477,-6.1877962,https://www.google.com/maps/place/?q=place_id:ChIJmQXovhUPZ0gRDLhRygz9R7U
26WIMPI-S04PRCMY,False,"Q9J6+6H Vallina, Metropolitan City of Florence, Italy","Via del Fornaccio, 46, 50012 Vallina FI, Italy",8FMHQ9J6+6H,,,Pizzi Instruments S.r.l.,9,,ChIJRwv6InpTKhMRNKGKxTjCMfw,Pracomune,False,1,4,places,OK,"Pracomune, Italy",2021-02-02 12:09:52,0.25,"['point_of_interest', 'establishment']",43.7805889,11.3614026,https://www.google.com/maps/place/?q=place_id:ChIJRwv6InpTKhMRNKGKxTjCMfw
26WIMPI-S09LPRTA,,,"06025 Le Prata, Province of Perugia, Italy",,,,Le Prata,1,,ChIJ44K0cFjVLRMRUqMlbmz-aLk,,True,,1,find_place,OK,"Le Prata geothermal plant, Italy",1/29/2021 21:13,0.7692307690000001,"['locality', 'political']",43.0691193,12.8194916,https://www.google.com/maps/place/?q=place_id:ChIJ44K0cFjVLRMRUqMlbmz-aLk
26WIMPI-S03AFYPH,,,"Via Lucio Cornelio Silla, 249, 20153 Milano MI, Italy",,,,A2A Termovalorizzatore Silla 2 - Milano,1,,ChIJscCubFjqhkcRqSetWuXRx3s,,True,,1,find_place,OK,"Di Preselezione Termovalorizzazione Silla electric power plant, Italy",1/29/2021 21:13,0.6133333329999999,"['point_of_interest', 'establishment']",45.5044448,9.0712574,https://www.google.com/maps/place/?q=place_id:ChIJscCubFjqhkcRqSetWuXRx3s
19W000000000149X,,,"98-335 Pątnów, Poland",,,,Pątnów,1,,ChIJragVFwuDEEcR_QNdX_6oLBk,,True,,2,find_place,OK,"Pątnów, Poland",1/29/2021 21:13,1.0,"['locality', 'political']",51.1465367,18.6073064,https://www.google.com/maps/place/?q=place_id:ChIJragVFwuDEEcR_QNdX_6oLBk
26WIMPI-S09RNCAY,False,,"Contrada Rancia, 62029 Tolentino MC, Italy",,43.23085,13.3558499,,1,,ChIJ8w9y_NnuLRMRiDSUAZp7QDE,Rancia,False,1,4,geocode,BUST,Rancia,2021-02-02 10:13:28,0.3,"['establishment', 'museum', 'point_of_interest', 'tourist_attraction']",43.23139219999999,13.3553848,https://www.google.com/maps/place/?q=place_id:ChIJ8w9y_NnuLRMRiDSUAZp7QDE
26WIMPI-S03RGLDS,,,"23010 Regoledo Province of Sondrio, Italy",,,,Regoledo,1,,ChIJSXEtLSKKg0cRfuE_svx2x7Q,,True,,2,find_place,OK,"Regoledo, Italy",1/29/2021 21:13,1.0,"['locality', 'political']",46.1733813,9.7305389,https://www.google.com/maps/place/?q=place_id:ChIJSXEtLSKKg0cRfuE_svx2x7Q
14WENERGIEAGWR05,,,"5120 Riedersbach, Austria",,,,Riedersbach,1,,ChIJiRgyphHVdUcRwmvHdQnZF74,,True,,2,find_place,OK,"Riedersbach, Austria",1/29/2021 21:13,1.0,"['locality', 'political']",48.02354,12.84731,https://www.google.com/maps/place/?q=place_id:ChIJiRgyphHVdUcRwmvHdQnZF74
50WP00000000575L,,,"Nyhamna, 6480 Aukra, Norway",,,,Nyhamna,1,,ChIJR1QZ5GNFEUYR0DEVR5LDdng,,True,,5,find_place,OK,"Nyhamna, Norway",1/29/2021 21:14,0.7777777779999999,"['natural_feature', 'establishment']",62.8479212,6.9586944,https://www.google.com/maps/place/?q=place_id:ChIJR1QZ5GNFEUYR0DEVR5LDdng
49W0000000001047,,,"Herculesplein 5, 3584 AA Utrecht, Netherlands",,,,Stichting Roca,1,,ChIJf5f5gQJmxkcRCTgZlc_0pu4,,True,,2,find_place,OK,"Roca, Netherlands",1/29/2021 21:14,0.444444444,"['point_of_interest', 'establishment']",52.0792799,5.144295,https://www.google.com/maps/place/?q=place_id:ChIJf5f5gQJmxkcRCTgZlc_0pu4
11WD8ROST1C---P5,,,"Am Kühlturm 1, 18147 Rostock, Germany",,,,KNG power plant and grid mbH,1,,ChIJS1iCqaJXrEcRCksUtpE37Ig,,True,,1,find_place,OK,"Rostock coal-fired power station, Germany",1/29/2021 21:14,0.41176470600000004,"['point_of_interest', 'establishment']",54.140859,12.1305055,https://www.google.com/maps/place/?q=place_id:ChIJS1iCqaJXrEcRCksUtpE37Ig
19W0000000001713,,,"44-200 Rybnik, Poland",,,,Rybnik Power Station,1,,ChIJf3BhoJNIEUcR2j4lMjU_3Z0,,True,,1,find_place,OK,"Rybnik coal-fired power station, Poland",1/29/2021 21:14,1.0,"['point_of_interest', 'establishment']",50.133674,18.5325047,https://www.google.com/maps/place/?q=place_id:ChIJf3BhoJNIEUcR2j4lMjU_3Z0
48WSTN0000RYHPSI,,,,,,,,0,,,,False,,4,geocode,BUST,"Ryhps, United Kingdom",1/29/2021 21:14,0.0,[],,,
26WIMPI-S03ISLIF,,,"Fiume Salto, Province of Rieti, Italy",,,,Fiume Salto,1,,ChIJp3ZN6XSsLxMReQwXY39BP7Q,,False,,1,find_place,BUST,"Salto hydroelectric dam, Italy",1/29/2021 21:14,0.0,"['natural_feature', 'establishment']",42.3895166,12.8929244,https://www.google.com/maps/place/?q=place_id:ChIJp3ZN6XSsLxMReQwXY39BP7Q
26WIMPI-S18SCNDX,,,"88831 Scandale, Province of Crotone, Italy",,,,Scandale,1,,ChIJyx4EbnZBQBMR2VcXWIuABLY,,True,,2,find_place,OK,"Scandale, Italy",1/29/2021 21:14,1.0,"['locality', 'political']",39.123897,16.9588336,https://www.google.com/maps/place/?q=place_id:ChIJyx4EbnZBQBMR2VcXWIuABLY
26WIMPI-S16CDMNU,,,"Via dei Gladioli, snc, 70026 Modugno BA, Italy",,,,Sorgenia Puglia S.P.A.,1,,ChIJ7RmCO0PuRxMRZLTflYXidp0,,True,,1,find_place,OK,"Sorgenia Puglia Centrale Di Modugno electric power plant, Italy",1/29/2021 21:14,0.727272727,"['point_of_interest', 'establishment']",41.09786,16.7669492,https://www.google.com/maps/place/?q=place_id:ChIJ7RmCO0PuRxMRZLTflYXidp0
18W18WSRI4--123V,,,"Via Egidio Galbani, 70, 00156 Roma RM, Italy",,,,,1,,ChIJlz2K_Y5jLxMRaZ0peZFyddM,,False,,4,geocode,BUST,"Sotoribe, Spain",1/29/2021 21:14,0.163265306,"['establishment', 'point_of_interest']",41.9314846,12.5613512,
46WPU0000000049F,,,"840 73 Stadsforsen, Sweden",,,,Stadsforsen,1,,ChIJNSYL9aUiZUYRb-SurIO2Gds,,True,,2,find_place,OK,"Stadsforsen, Sweden",1/29/2021 21:14,1.0,"['locality', 'political']",62.9796527,16.6627543,https://www.google.com/maps/place/?q=place_id:ChIJNSYL9aUiZUYRb-SurIO2Gds
46WPU0000000042T,,,"Stornorrfors Hydroelectric Power Station, 905 88 Umeå, Sweden",,,,Stornorrfors Hydroelectric Power Station,1,,ChIJ8XGKvnldfEYRwG5Qz8N5r7Q,,True,,2,find_place,OK,"Stornorrfors, Sweden",1/29/2021 21:14,1.0,['premise'],63.8525,20.051667,https://www.google.com/maps/place/?q=place_id:ChIJ8XGKvnldfEYRwG5Qz8N5r7Q
50WP000000007007,,,"Svelgen, 6723 Svelgen, Norway",,,,Svelgen,2,,ChIJ4Xd5kLi8F0YRD2fIVtrjN_w,,True,,1,find_place,OK,"Svelgen hydroelectric dam, Norway",1/29/2021 21:14,1.0,"['natural_feature', 'establishment']",61.7700834,5.298853,https://www.google.com/maps/place/?q=place_id:ChIJ4Xd5kLi8F0YRD2fIVtrjN_w
46WPU0000000066F,,,"830 04 Sällsjö, Sweden",,,,Sällsjö,1,,ChIJ4ZzTBQ9BbkYR4hNP8B1bETA,,True,,2,find_place,OK,"Sällsjö, Sweden",1/29/2021 21:14,1.0,"['locality', 'political']",63.2328228,13.6824963,https://www.google.com/maps/place/?q=place_id:ChIJ4ZzTBQ9BbkYR4hNP8B1bETA
26WIMPII-NOCE-1C,,,"38012 Taio, Trentino, Italy",,,,Taio,1,,ChIJXw6xwUyIgkcRoEKRFYcJBwQ,,True,,2,find_place,OK,"Taio, Italy",1/29/2021 21:14,1.0,"['administrative_area_level_3', 'political']",46.3220218,11.0694984,https://www.google.com/maps/place/?q=place_id:ChIJXw6xwUyIgkcRoEKRFYcJBwQ
18WTAJB-12345-0C,,,Tagus,,,,Tagus,1,,ChIJQ1ozqPqiXQ0Ryg_fHaV7ZQQ,,False,,3,find_place,BUST,"Tajo, Spain",1/29/2021 21:14,0.444444444,"['natural_feature', 'establishment']",39.7528442,-5.2532284,https://www.google.com/maps/place/?q=place_id:ChIJQ1ozqPqiXQ0Ryg_fHaV7ZQQ
48WSTN000TAYL-G3,,,"49-51 Cheval Pl, Knightsbridge, London SW7 1EW, United Kingdom",,,,Taylor Howes Designs,1,,ChIJNewuv3wFdkgR_Ru8btRA-A8,,False,,3,find_place,BUST,"Tayl, United Kingdom",1/29/2021 21:14,0.333333333,"['general_contractor', 'point_of_interest', 'establishment']",51.4981799,-0.1674963,https://www.google.com/maps/place/?q=place_id:ChIJNewuv3wFdkgR_Ru8btRA-A8
50WP00000000733T,,,"Fursetvegen 365, 6200 Stranda, Norway",,,,Tbo invest AS,1,,ChIJyfsq2Q-YFkYR32mxwscjZhg,,True,,5,find_place,OK,"Tbo, Norway",1/29/2021 21:14,0.5,"['point_of_interest', 'establishment']",62.2696563,6.8601824,https://www.google.com/maps/place/?q=place_id:ChIJyfsq2Q-YFkYR32mxwscjZhg
34WETL-TENTB---B,,,"Ušće, Serbia",,,,Pro Tent,1,,ChIJKbvH56k-WkcRMhOOGZAZbZ4,,True,,2,find_place,OK,"Tent, Serbia",1/29/2021 21:14,0.666666667,"['point_of_interest', 'establishment']",44.6568471,20.0085392,https://www.google.com/maps/place/?q=place_id:ChIJKbvH56k-WkcRMhOOGZAZbZ4
26WIMPI-S17TCNPA,,,"Via IV Novembre, 92, 20021 Bollate MI, Italy",,,,La Termoelettrica S.R.L.,1,,ChIJvV5AIPm_hkcRwAp-WJrW4VM,,True,,2,find_place,OK,"Termoelettrica, Italy",1/29/2021 21:14,0.756756757,"['point_of_interest', 'establishment']",45.5397969,9.1273226,https://www.google.com/maps/place/?q=place_id:ChIJvV5AIPm_hkcRwAp-WJrW4VM
28W-G-0000000797,,,"Ob železnici 27, 1420 Trbovlje, Slovenia",,,,Termoelektrarna Trbovlje d.o.o.,1,,ChIJJ3PrkVoTZUcRl3C3245tgYQ,,False,,3,find_place,BUST,"Tet, Slovenia",1/29/2021 21:14,0.181818182,"['point_of_interest', 'establishment']",46.126762,15.0549541,https://www.google.com/maps/place/?q=place_id:ChIJJ3PrkVoTZUcRl3C3245tgYQ
33W-HEC-TIKVES-8,,,"29-ти Ноември, бр. 5, Kavadartsi 1430, North Macedonia",,,,Tikveš winery,1,,ChIJM5IcfatlVhMRbQsQFsf2lI4,,False,,3,find_place,BUST,"Tikves, Macedonia, Republic of",1/29/2021 21:14,0.526315789,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",41.4351304,22.0028083,https://www.google.com/maps/place/?q=place_id:ChIJM5IcfatlVhMRbQsQFsf2lI4
30W-CHE-TISM---J,,,"Tismana Hydroelectric Power Station, Tismana 217495, Romania",,,,Tismana Hydroelectric Power Station,1,,ChIJ4buCozEGUkcRQ1dG-JDgi2A,,True,,1,find_place,OK,"Tismana hydroelectric dam, Romania",1/29/2021 21:14,1.0,['premise'],45.0444,22.9475001,https://www.google.com/maps/place/?q=place_id:ChIJ4buCozEGUkcRQ1dG-JDgi2A
32W001100100089X,,,"Ruse, TETs Iztok St, Bulgaria",,,,Toplofikatsiya Ruse,2,,ChIJe7SLW2FnrkARA8Dp2QztJOE,,True,,2,find_place,OK,"Toplo Ruse, Bulgaria",1/29/2021 21:14,0.689655172,"['point_of_interest', 'establishment']",43.86987,26.01552,https://www.google.com/maps/place/?q=place_id:ChIJe7SLW2FnrkARA8Dp2QztJOE
26WIMPI-S12ATCRM,,,"Zona XXXIX Tor di Valle, 00144 Rome, Metropolitan City of Rome, Italy",,,,Zona XXXIX Tor di Valle,1,,ChIJmVk_GM_0JRMRNQmbNnItpsU,,True,,2,find_place,OK,"Tor Valle, Italy",1/29/2021 21:14,0.5625,"['neighborhood', 'political']",41.8233542,12.4294608,https://www.google.com/maps/place/?q=place_id:ChIJmVk_GM_0JRMRNQmbNnItpsU
26WIMPI-0066050X,,,"Turin, Metropolitan City of Turin, Italy",,,,Turin,1,,ChIJ31ztwwxtiEcR4JQ8R33mBQQ,,True,,2,find_place,OK,"Torino, Italy",1/29/2021 21:14,0.727272727,"['administrative_area_level_3', 'political']",45.0703393,7.686864,https://www.google.com/maps/place/?q=place_id:ChIJ31ztwwxtiEcR4JQ8R33mBQQ
46WPU0000000052Q,,,"Unnamed Road, 840 13 Torpshammar, Sweden",,,,Torpshammars Kraftverk,1,,ChIJKQkZsyavZUYRCuy3BNHK-dw,,True,,1,find_place,OK,"Torpshammar hydroelectric dam, Sweden",1/29/2021 21:14,0.666666667,"['point_of_interest', 'establishment']",62.508264,16.3787875,https://www.google.com/maps/place/?q=place_id:ChIJKQkZsyavZUYRCuy3BNHK-dw
26WIMYI-S09TRRTB,,,"Torrite, 55032 Castelnuovo di Garfagnana, Province of Lucca, Italy",,,,Torrite,1,,ChIJHW-ZPrRv1RIRB_vC04lJdxU,,True,,2,find_place,OK,"Torrite, Italy",1/29/2021 21:14,1.0,"['neighborhood', 'political']",44.0979979,10.399246,https://www.google.com/maps/place/?q=place_id:ChIJHW-ZPrRv1RIRB_vC04lJdxU
50WP00000000763K,,,,,,,,0,,,,False,,4,geocode,BUST,"Tunnsjodal, Norway",1/29/2021 21:14,0.0,[],,,
47W0000000001699,,,"Sevenchurches, Turlough Hill, Co. Wicklow, Ireland",,,,Turlough Hill Power Station,1,,ChIJ0WtlCEOXZ0gRSjFJgrzx1vw,,True,,1,find_place,OK,"Turlough Hill hydroelectric dam, Ireland",1/29/2021 21:14,0.761904762,"['point_of_interest', 'establishment']",53.032436,-6.397622,https://www.google.com/maps/place/?q=place_id:ChIJ0WtlCEOXZ0gRSjFJgrzx1vw
50WP00000000771L,,,"Tyin, Norway",,,,Tyin,1,,ChIJ6zOPwzl3FUYREx2I_hdV6KQ,,True,,1,find_place,OK,"Tyin hydroelectric dam, Norway",1/29/2021 21:14,1.0,"['natural_feature', 'establishment']",61.2882192,8.2101109,https://www.google.com/maps/place/?q=place_id:ChIJ6zOPwzl3FUYREx2I_hdV6KQ
36W-TE-UGLJEVIKN,,,"Ugljevik 76330, Bosnia & Herzegovina",,,,Ugljevik Power Plant,1,,ChIJRar4H4H8W0cRFWBMw8UUWCM,,True,,1,find_place,OK,"Ugljevik coal-fired power station, Bosnia and Herzegovina",1/29/2021 21:14,0.727272727,"['point_of_interest', 'establishment']",44.6829417,18.9694604,https://www.google.com/maps/place/?q=place_id:ChIJRar4H4H8W0cRFWBMw8UUWCM
50WP00000000785A,,,"Usta, Norway",,,,Usta,1,,ChIJL6aZtVC8P0YRNysE95h2sIc,,True,,2,find_place,OK,"Usta, Norway",1/29/2021 21:14,1.0,"['natural_feature', 'establishment']",60.5667747,8.3094514,https://www.google.com/maps/place/?q=place_id:ChIJL6aZtVC8P0YRNysE95h2sIc
17W100P100P02691,,,"77360 Vaires-sur-Marne, France",,,,Vaires-sur-Marne,1,,ChIJq4eFqnQQ5kcR0EiMaMOCCwQ,,True,,2,find_place,OK,"Vaires, France",1/29/2021 21:14,0.545454545,"['locality', 'political']",48.873609,2.639543,https://www.google.com/maps/place/?q=place_id:ChIJq4eFqnQQ5kcR0EiMaMOCCwQ
50WP000000007957,,,"Skiptvet kommune, 1816 Skiptvet, Norway",,,,Vamma Hydroelectric Power Station,1,,ChIJ9S15T7D7Q0YRu_ucZ2-VnrY,,True,,1,find_place,OK,"Vamma hydroelectric dam, Norway",1/29/2021 21:14,1.0,"['point_of_interest', 'establishment']",59.5417799,11.1706808,https://www.google.com/maps/place/?q=place_id:ChIJ9S15T7D7Q0YRu_ucZ2-VnrY
26WIMPITOADDA-1T,,,"20090 Venina Metropolitan City of Milan, Italy",,,,Venina,1,,ChIJ_RI8Z2fDhkcRaBRPXCQiVzw,,True,,2,find_place,OK,"Venina, Italy",1/29/2021 21:14,1.0,"['locality', 'political']",45.4040653,9.1568694,https://www.google.com/maps/place/?q=place_id:ChIJ_RI8Z2fDhkcRaBRPXCQiVzw
26WIMPI-S01VNDI6,,,"12010 Vinadio, Province of Cuneo, Italy",,,,Vinadio,1,,ChIJb_OeS14DzRIRS3f55Zv0yx0,,True,,2,find_place,OK,"Vinadio, Italy",1/29/2021 21:14,1.0,"['locality', 'political']",44.3077779,7.1764392,https://www.google.com/maps/place/?q=place_id:ChIJb_OeS14DzRIRS3f55Zv0yx0
26WIMPI-S05CNTRB,,,"45014 Porto Viro, Province of Rovigo, Italy",,,,Porto Viro,1,,ChIJr3l-n9SDfkcRQH6SFYcJBwQ,,True,,2,find_place,OK,"Viro, Italy",1/29/2021 21:14,0.571428571,"['administrative_area_level_3', 'political']",45.0403484,12.2191884,https://www.google.com/maps/place/?q=place_id:ChIJr3l-n9SDfkcRQH6SFYcJBwQ
11WD7VOLK5S--KWI,,,"66333 Völklingen, Germany",,,,Völklingen,1,,ChIJ9X5ncUSslUcREGzbENXUIgQ,,True,,2,find_place,OK,"Voelklingen, Germany",1/29/2021 21:14,0.857142857,"['locality', 'political']",49.2556226,6.8588948,https://www.google.com/maps/place/?q=place_id:ChIJ9X5ncUSslUcREGzbENXUIgQ
